fbgn,num_frags_ttest,manual_model_check,sum_frags_le05,ttest_minpval,num_frags_ttest_0_ratio2_F,num_frags_ttest_0_ratio2_M,num_frags_ttest_0_ratio2_U,num_frags_ttest_0_trend_F,num_frags_ttest_0_trend_M,num_frags_ttest_0_trend_U,num_frags_ttest_1_ratio2_F,num_frags_ttest_1_ratio2_M,num_frags_ttest_1_ratio2_U,num_frags_ttest_1_trend_F,num_frags_ttest_1_trend_M,num_frags_ttest_1_trend_U,num_k4_none,num_k4_fem,num_k4_male,num_k4_both,sum_fragments_k4,gene_k4,num_k27_fem,num_k27_none,num_k27_male,num_k27_both,sum_fragments_k27,gene_k27,num_rna_none,num_rna_both,num_rna_fem,num_rna_male,sum_fragments_rna_detected,gene_rna,num_frag_not_detected05,num_frag_detected05,flag_rna_detected05,symbol,chrom,start,end,strand,num_transcripts,flag_single_transcript,xsome,flag_4Y,flag_X,flag_Y,gene_ratio2_ttest,gene_trend_ttest,flag_any_k4,flag_has_male_k4,flag_has_female_k4,flag_male_limited_k4,flag_female_limited_k4,flag_sex_limited_k4,flag_any_k27,flag_has_male_k27,flag_has_female_k27,flag_male_limited_k27,flag_female_limited_k27,flag_sex_limited_k27,flag_expressed,flag_expressed_M,flag_expressed_F,flag_sex_limited,flag_male_limited,flag_female_limited,flag_low_express,flag_sex_biased,flag_U,flag_M,flag_MP,flag_F,flag_FP,flag_MF,flag_MFP
FBgn0192249,6.0,3.0,0.0,0.2466,0.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7,7,unb,0,7,0,0,0,none,1,6,0,0,6,both,2,5,1,Dsim\GD20785,Scf_3R,15637221,15639307,+,2,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192250,2.0,0.0,0.0,0.2748,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,0,2,1,Dsim\GD20786,Scf_3R,15641300,15643373,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192252,9.0,0.0,3.0,0.0051,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0,3,5,1,9,male_and_female_and_both,0,9,0,0,0,none,0,9,0,0,9,both,0,9,1,Dsim\GD20788,Scf_3R,15653707,15664061,+,2,0,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0192253,2.0,0.0,1.0,0.0093,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,0,2,1,Dsim\GD20789,Scf_3R,15667961,15672837,+,1,1,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0192254,4.0,1.0,1.0,0.0310,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,4,4,unb,0,4,0,0,0,none,0,4,0,0,4,both,0,4,1,Dsim\GD20790,Scf_3R,15685173,15686242,+,1,1,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0192255,7.0,1.0,2.0,0.0220,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,1,0,7,8,fem_and_unb,0,8,0,0,0,none,1,7,0,0,7,both,2,6,1,Dsim\GD20792,Scf_3R,15690779,15695201,+,3,0,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0192256,6.0,2.0,0.0,0.1943,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,3,6,male_and_female_and_both,0,5,1,0,1,male,0,6,0,0,6,both,3,3,1,Dsim\GD20793,Scf_3R,15698370,15703643,+,3,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192257,21.0,1.0,8.0,0.0011,0.0,0.0,13.0,1.0,12.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,7,6,6,3,15,male_and_female_and_both,1,21,0,0,1,fem,1,21,0,0,21,both,6,16,1,Dsim\GD20794,Scf_3R,15707243,15737256,+,9,0,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0192258,6.0,2.0,0.0,0.3454,0.0,0.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,2,4,male_and_female_and_both,0,6,0,0,0,none,0,5,1,0,6,fem_and_both,2,4,1,Dsim\GD20795,Scf_3R,15740476,15743789,+,3,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192259,3.0,0.0,2.0,0.0090,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1,0,0,2,2,unb,0,3,0,0,0,none,0,3,0,0,3,both,0,3,1,Dsim\GD20796,Scf_3R,15744501,15745538,+,1,1,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0192260,5.0,2.0,0.0,0.0660,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,5,unb,0,5,0,0,0,none,0,5,0,0,5,both,0,5,1,Dsim\GD20797,Scf_3R,15788419,15790564,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192261,2.0,0.0,0.0,0.0662,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,0,2,1,Dsim\GD20798,Scf_3R,15790409,15792336,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192262,1.0,0.0,0.0,0.2584,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,unb,0,1,0,0,0,none,0,1,0,0,1,both,1,0,0,Dsim\GD20799,Scf_3R,15792439,15792961,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0192263,2.0,0.0,0.0,0.8000,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,0,2,1,Dsim\GD20800,Scf_3R,15796454,15798142,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192264,4.0,1.0,3.0,<.0001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0,0,0,5,5,unb,0,5,0,0,0,none,1,3,1,0,4,fem_and_both,2,3,1,Dsim\GD20801,Scf_3R,15799417,15800334,+,2,0,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0192265,1.0,0.0,0.0,0.8947,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,1,1,0,0,1,both,1,1,1,Dsim\GD20802,Scf_3R,15800585,15801119,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192266,16.0,2.0,0.0,0.1694,0.0,0.0,16.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,2,2,10,male_and_female_and_both,1,16,0,0,1,fem,1,16,0,0,16,both,1,16,1,Dsim\GD20803,Scf_3R,15806087,15832771,+,5,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192267,7.0,1.0,0.0,0.0934,0.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,6,7,male_and_unb,0,7,0,0,0,none,0,7,0,0,7,both,0,7,1,Dsim\GD20804,Scf_3R,15865553,15868332,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192268,3.0,1.0,0.0,0.3206,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,2,male_and_female,0,3,0,0,0,none,0,2,1,0,3,fem_and_both,3,0,0,Dsim\GD20805,Scf_3R,15868489,15869514,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0192269,,,,,,,,,,,,,,,,,1,2,0,0,2,fem,0,3,0,0,0,none,3,0,0,0,0,none,3,0,0,Dsim\GD20806,Scf_3R,15870080,15871167,+,1,1,A,0,0,0,,,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0192270,4.0,2.0,2.0,0.0147,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1,0,0,3,3,unb,2,2,0,0,2,fem,0,4,0,0,4,both,1,3,1,Dsim\GD20807,Scf_3R,15871896,15898794,+,1,1,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0192272,4.0,0.0,1.0,0.0137,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,4,4,unb,0,4,0,0,0,none,0,4,0,0,4,both,0,4,1,Dsim\GD20809,Scf_3R,15920572,15922472,+,1,1,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0192273,4.0,2.0,2.0,0.0252,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0,0,0,4,4,unb,0,4,0,0,0,none,0,4,0,0,4,both,4,0,0,Dsim\GD20810,Scf_3R,15922999,15924916,+,2,0,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
FBgn0192274,2.0,1.0,0.0,0.2850,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,0,2,1,Dsim\GD20811,Scf_3R,15928995,15929864,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192275,1.0,1.0,0.0,0.3223,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,1,1,0,0,1,both,2,0,0,Dsim\GD20812,Scf_3R,15929864,15930885,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0192276,9.0,4.0,1.0,0.0235,0.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,2,0,8,10,fem_and_unb,0,10,0,0,0,none,1,9,0,0,9,both,2,8,1,Dsim\GD20813,Scf_3R,15941883,15947013,+,2,0,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0192280,23.0,6.0,7.0,0.0010,0.0,0.0,16.0,3.0,13.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,12,4,2,5,11,male_and_female_and_both,1,21,1,0,2,male_and_female,0,22,0,1,23,male_and_both,6,17,1,Dsim\GD20817,Scf_3R,15950325,16120480,+,12,0,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0192284,2.0,0.0,0.0,0.5852,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,0,2,1,Dsim\GD20821,Scf_3R,16122265,16124185,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192285,5.0,3.0,0.0,0.0749,0.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,5,unb,0,5,0,0,0,none,0,4,0,1,5,male_and_both,3,2,1,Dsim\GD20823,Scf_3R,16136960,16145000,+,3,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192286,4.0,0.0,0.0,0.5732,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,3,4,male_and_unb,0,4,0,0,0,none,0,4,0,0,4,both,3,1,1,Dsim\GD20824,Scf_3R,16147997,16166852,+,2,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192287,3.0,0.0,0.0,0.0695,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,0,3,0,0,3,both,0,3,1,Dsim\GD20825,Scf_3R,16167314,16169849,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192288,1.0,0.0,0.0,0.9731,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,unb,0,1,0,0,0,none,0,1,0,0,1,both,0,1,1,Dsim\GD20826,Scf_3R,16172022,16172404,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192289,8.0,4.0,0.0,0.1764,0.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8,8,unb,0,8,0,0,0,none,0,8,0,0,8,both,0,8,1,Dsim\GD20827,Scf_3R,16172517,16177007,+,2,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192290,1.0,0.0,0.0,0.4202,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,unb,0,1,0,0,0,none,0,1,0,0,1,both,0,1,1,Dsim\GD20828,Scf_3R,16181119,16181978,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192292,13.0,4.0,1.0,0.0301,1.0,0.0,11.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,2,11,13,male_and_unb,0,14,0,0,0,none,1,12,1,0,13,fem_and_both,3,11,1,Dsim\GD20830,Scf_3R,16183444,16192125,+,5,0,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0192293,4.0,0.0,2.0,0.0352,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,4,4,unb,0,4,0,0,0,none,0,4,0,0,4,both,0,4,1,Dsim\GD20832,Scf_3R,16203018,16204360,+,1,1,A,0,0,0,ttestLowFC,female,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
FBgn0192294,4.0,2.0,0.0,0.3110,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,4,unb,0,3,1,0,1,male,0,3,1,0,4,fem_and_both,1,3,1,Dsim\GD20833,Scf_3R,16242775,16244802,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192297,28.0,7.0,0.0,0.1155,0.0,0.0,28.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3,11,4,18,male_and_female_and_both,2,28,2,0,4,male_and_female,4,28,0,0,28,both,12,20,1,Dsim\GD20836,Scf_3R,16255932,16338805,+,15,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192298,2.0,1.0,0.0,0.1410,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,0,2,1,Dsim\GD20837,Scf_3R,16356513,16357626,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192299,2.0,0.0,0.0,0.4941,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,2,0,0,Dsim\GD20838,Scf_3R,16360514,16362902,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0192303,1.0,1.0,0.0,0.3290,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,none,0,1,0,0,0,none,0,1,0,0,1,both,1,0,0,Dsim\GD20842,Scf_3R,16385213,16385925,+,1,1,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0192305,6.0,1.0,0.0,0.0785,0.0,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,none,1,5,0,0,1,fem,0,6,0,0,6,both,1,5,1,Dsim\GD20844,Scf_3R,16368295,16391755,+,3,0,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192306,4.0,0.0,2.0,0.0021,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2,0,1,1,2,male_and_unb,0,2,2,0,2,male,0,4,0,0,4,both,0,4,1,Dsim\GD20845,Scf_3R,16393283,16394784,+,1,1,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0192309,5.0,1.0,1.0,0.0307,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,4,4,unb,0,5,0,0,0,none,0,5,0,0,5,both,3,2,1,Dsim\GD20848,Scf_3R,16418919,16430649,+,3,0,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0192310,4.0,0.0,0.0,0.1317,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,4,unb,0,4,0,0,0,none,0,4,0,0,4,both,2,2,1,Dsim\GD20849,Scf_3R,16436722,16438109,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192311,,,,,,,,,,,,,,,,,1,0,0,2,2,unb,0,3,0,0,0,none,3,0,0,0,0,none,3,0,0,Dsim\GD20850,Scf_3R,16483849,16484945,+,1,1,A,0,0,0,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0192312,,,,,,,,,,,,,,,,,2,0,0,0,0,none,0,0,1,1,2,male_and_unb,2,0,0,0,0,none,2,0,0,Dsim\GD20851,Scf_X,13191728,13192428,-,1,1,X,0,1,0,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0192313,3.0,0.0,0.0,0.4168,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,0,3,0,0,3,both,0,3,1,Dsim\GD20852,Scf_3R,16487223,16488581,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192314,3.0,1.0,1.0,0.0047,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,0,3,0,0,3,both,0,3,1,Dsim\GD20853,Scf_3R,16499869,16503018,+,1,1,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0192315,5.0,0.0,1.0,0.0016,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,4,5,male_and_unb,0,5,0,0,0,none,0,5,0,0,5,both,0,5,1,Dsim\GD20854,Scf_3R,16503053,16508455,+,2,0,A,0,0,0,ttestLowFC,male,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
FBgn0192316,1.0,0.0,0.0,0.5206,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,unb,0,3,0,0,0,none,2,1,0,0,1,both,2,1,1,Dsim\GD20855,Scf_3R,16509161,16510126,+,2,0,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192317,2.0,2.0,0.0,0.1672,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,1,1,1,Dsim\GD20856,Scf_3R,16510975,16512543,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192318,5.0,2.0,0.0,0.6247,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,5,unb,0,5,0,0,0,none,0,5,0,0,5,both,0,5,1,Dsim\GD20857,Scf_3R,16513137,16516205,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192319,6.0,1.0,0.0,0.0610,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,2,0,2,male,0,7,0,0,0,none,1,5,1,0,6,fem_and_both,7,0,0,Dsim\GD20858,Scf_3R,16518384,16520487,+,1,1,A,0,0,0,unbiased,unbiased,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0192320,3.0,1.0,0.0,0.1917,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,none,0,2,1,0,1,male,0,3,0,0,3,both,3,0,0,Dsim\GD20859,Scf_3R,16528093,16530047,+,1,1,A,0,0,0,unbiased,unbiased,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0192321,2.0,0.0,0.0,0.1330,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,unb,0,2,0,0,0,none,0,2,0,0,2,both,0,2,1,Dsim\GD20860,Scf_3R,16588286,16588962,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192322,3.0,0.0,0.0,0.1929,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,3,male_and_unb,0,3,0,0,0,none,0,3,0,0,3,both,0,3,1,Dsim\GD20861,Scf_3R,16589117,16590757,+,1,1,A,0,0,0,unbiased,unbiased,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FBgn0192324,1.0,0.0,0.0,0.1019,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,1,male,1,2,0,0,1,fem,2,1,0,0,1,both,3,0,0,Dsim\GD20863,Scf_3R,16621745,16626748,+,2,0,A,0,0,0,unbiased,unbiased,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
FBgn0192325,,,,,,,,,,,,,,,,,3,0,0,0,0,none,2,0,0,1,3,fem_and_unb,3,0,0,0,0,none,3,0,0,Dsim\GD20864,Scf_3R,16637534,16639133,+,1,1,A,0,0,0,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0192326,,,,,,,,,,,,,,,,,3,0,0,0,0,none,1,2,0,0,1,fem,3,0,0,0,0,none,3,0,0,Dsim\GD20865,Scf_3R,16639489,16640770,+,1,1,A,0,0,0,,,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FBgn0192330,21.0,4.0,9.0,0.0008,0.0,0.0,12.0,3.0,9.0,0.0,0.0,1.0,8.0,0.0,9.0,0.0,18,1,3,0,4,male_and_female,5,9,4,4,13,male_and_female_and_both,1,21,0,0,21,both,9,13,1,Dsim\GD20869,Scf_3R,16673229,16777064,+,4,0,A,0,0,0,male,male,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0
