gene_id,flag_zea_mays_paralog_hoopes,orthogroup_hoopes,freq_pav_hoopes,flag_pav,flag_detect_shrtRd_rsem_B73,flag_detect_shrtRd_rsem_C123,flag_detect_shrtRd_rsem_Hp301,flag_detect_shrtRd_rsem_Mo17,flag_detect_shrtRd_rsem_NC338,flag_detect_ccs_B73,flag_detect_ccs_C123,flag_detect_ccs_Hp301,flag_detect_ccs_Mo17,flag_detect_ccs_NC338,flag_detect_shrtRd_genomeAln_B73,flag_detect_shrtRd_genomeAln_C123,flag_detect_shrtRd_genomeAln_Hp301,flag_detect_shrtRd_genomeAln_Mo17,flag_detect_shrtRd_genomeAln_NC338,flag_detect_B73,flag_detect_C123,flag_detect_Hp301,flag_detect_Mo17,flag_detect_NC338,flag_detect_num_geno_gt0_lt5,num_detect_genotype,flag_analyze_B73,flag_analyze_C123,flag_analyze_Hp301,flag_analyze_Mo17,flag_analyze_NC338,sum_analyze,mean_B73_Amb,mean_B73_Ele,mean_C123_Amb,mean_C123_Ele,mean_Hp301_Amb,mean_Hp301_Ele,mean_Mo17_Amb,mean_Mo17_Ele,mean_NC338_Amb,mean_NC338_Ele,flag_no_assoc_v5_gene,flag_no_assoc_pangene,flag_core,flag_near_core,flag_dispensable,flag_private,flag_any_tandem_dup,flag_temperate_tandem_dup,pangene_class
Zm00001d023995,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,1,1,0,1,1,1,1,1,0,5,0.0,0.0,1.0,0.0,0.0,1.0,2.4425,3.8175,0.0,0.0183333333333333,4.129999999999999,9.084166666666668,0.0,0.0858333333333333,0.0,0.0125,0.0,0,0,0,1,0,1.0,1.0,dispensable
Zm00001d023998,1.0,OG0007898,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,4.215,5.300833333333334,6.418333333333332,10.082499999999998,6.645833333333334,9.745,23.069166666666664,34.0775,5.226666666666667,15.823333333333332,0.0,0,0,1,0,0,0.0,0.0,near-core
Zm00001d024004,0.0,OG0016603,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,21.341666666666672,36.99166666666667,10.940833333333336,28.85666666666668,54.86416666666667,206.1,13.266666666666666,44.67750000000001,16.60666666666667,55.25583333333333,0.0,0,0,1,0,0,0.0,0.0,near-core
Zm00001d024009,1.0,OG0002334,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,348.3566666666666,350.5608333333333,783.5666666666667,982.3941666666666,360.6625,452.3491666666667,612.9166666666667,633.9833333333332,604.2808333333335,764.0833333333335,0.0,0,0,1,0,0,0.0,0.0,near-core
Zm00001d024027,0.0,OG0014621,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,42.77416666666667,298.1091666666667,67.67,105.67916666666667,9.848333333333333,25.960000000000004,146.75583333333338,197.52250000000004,42.37083333333333,106.29416666666664,0.0,0,0,0,1,0,1.0,1.0,dispensable
Zm00001d024034,0.0,OG0006196,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,7.025833333333334,9.0,12.6125,14.448333333333334,9.523333333333332,9.756666666666666,9.228333333333332,13.591666666666667,8.783333333333331,17.865,0.0,1,0,0,0,0,,,none
Zm00001d024036,0.0,OG0006922,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,16.60833333333333,33.32,13.112499999999995,35.57833333333333,8.430000000000001,13.658333333333335,14.0475,33.12083333333333,10.970833333333333,43.33166666666667,0.0,0,0,1,0,0,0.0,0.0,near-core
Zm00001d024037,1.0,OG0001448,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,37.94833333333333,190.24166666666667,55.84249999999999,66.93083333333333,24.49166666666667,26.36083333333333,231.2233333333334,400.81083333333333,93.485,8.610000000000001,0.0,0,0,1,0,0,0.0,0.0,near-core
Zm00001d024048,0.0,OG0009538,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,147.93833333333333,193.3775,154.085,171.48166666666663,184.05749999999995,216.37916666666663,212.30499999999995,237.3533333333334,242.02,357.43666666666667,0.0,0,0,1,0,0,0.0,0.0,near-core
Zm00001d024049,0.0,OG0012752,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,0.0,0.0,1.0,2.0,1.0966666666666671,10.657499999999997,3.163333333333333,11.385833333333334,0.0258333333333333,0.0,1.6341666666666663,4.849166666666667,1.2574999999999998,10.331666666666667,0.0,1,0,0,0,0,,,none
Zm00001d024058,0.0,,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,0.0,4.0,9.19,10.624166666666666,8.290000000000001,7.4274999999999975,12.473333333333334,12.39,7.524999999999999,7.511666666666666,0.0441666666666666,0.125,0.0,1,0,0,0,0,,,none
Zm00001d024059,0.0,OG0010159,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,8.628333333333332,10.148333333333332,13.124166666666667,21.8575,13.783333333333333,16.505,14.119166666666667,14.793333333333333,7.210833333333332,15.649166666666664,0.0,0,0,1,0,0,1.0,1.0,near-core
Zm00001d024066,1.0,OG0008157,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,7.399999999999999,10.81,3.2225,8.939166666666667,9.965833333333334,28.09416666666667,13.2925,37.58833333333335,3.026666666666667,15.951666666666668,0.0,0,0,1,0,0,0.0,0.0,near-core
Zm00001d024071,1.0,OG0002481,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,1.0,1.0,1.0,4.0,0.9791666666666666,5.8516666666666675,0.4366666666666666,6.915833333333333,1.07,10.524166666666666,0.9958333333333332,6.2041666666666675,0.27,11.374166666666667,0.0,0,0,1,0,0,0.0,0.0,near-core
Zm00001d024088,1.0,OG0006932,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,6.299166666666667,6.924166666666666,11.404166666666667,16.064166666666665,10.982499999999998,14.555833333333334,11.855,15.9125,13.635000000000002,23.01083333333333,0.0,0,0,1,0,0,0.0,0.0,near-core
Zm00001d024102,0.0,OG0004777,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,2.8316666666666666,7.433333333333333,4.895,20.0175,3.4691666666666663,17.470000000000002,6.525833333333334,18.166666666666664,3.1525000000000003,21.47,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024126,1.0,OG0005162,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,13.910000000000005,20.064166666666672,10.605,28.0125,22.168333333333337,34.2825,14.165833333333332,25.888333333333332,21.43083333333333,66.39666666666666,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024134,0.0,OG0014092,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.2275,1.165,4.072500000000002,0.0966666666666666,0.4708333333333334,0.34,0.7174999999999999,0.1741666666666667,0.5950000000000001,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024141,1.0,OG0000359,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,11.193333333333335,25.96916666666667,18.198333333333327,34.175833333333344,10.999166666666666,21.537500000000005,9.300833333333333,24.05333333333333,7.715,33.406666666666666,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024148,1.0,OG0006409,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,3720.590833333333,3119.105833333333,5478.6425,2233.394166666667,7076.799166666668,3453.3058333333333,5368.221666666667,2394.2491666666665,4958.3375,1432.9158333333335,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024158,1.0,OG0000003,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,16.96333333333333,21.94833333333333,32.895,64.98166666666667,23.19416666666667,34.575,33.681666666666665,48.32250000000001,31.53916666666667,69.31500000000001,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024159,0.0,OG0010666,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.2208333333333332,2.338333333333334,1.2475,3.279166666666667,0.835,1.9166666666666667,2.905,5.06,1.9483333333333333,6.5925,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024169,0.0,OG0010690,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,35.065000000000005,7.821666666666665,30.81166666666667,37.58000000000001,18.383333333333336,27.6975,14.233333333333334,14.347499999999998,12.5825,14.486666666666665,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024187,1.0,OG0005161,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,8.605833333333333,10.628333333333332,16.815833333333334,21.78916666666667,11.353333333333332,12.1825,17.57166666666667,15.50416666666667,17.025833333333335,16.36583333333333,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d024200,1.0,OG0011896,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,19.2975,52.4125,11.168333333333333,67.87416666666667,49.4975,103.8225,21.000833333333336,127.10083333333333,9.454166666666666,118.06583333333334,0.0,1,0,0,0,0,,,none
Zm00001d024203,1.0,OG0006939,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,3.254166666666667,6.070833333333336,3.8991666666666656,9.420833333333334,3.63,8.0975,4.4075,9.2075,4.560833333333334,19.596666666666664,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024207,1.0,OG0000030,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1466666666666666,0.0,0.0183333333333333,0.0,0.2316666666666667,0.15,2.6041666666666665,0.3241666666666666,85.19833333333331,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d024210,1.0,OG0000030,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,1.0,1.0,2.0,0.18,4.605833333333333,0.4766666666666667,0.8,0.0933333333333333,0.5033333333333334,0.41,34.229166666666664,0.7341666666666666,287.3641666666666,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d024211,1.0,OG0000030,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,1.0,1.0,2.0,0.0466666666666666,0.0,0.2575,0.3825,0.1225,0.0925,0.4308333333333333,26.38666666666667,0.8641666666666667,205.2458333333333,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d024212,1.0,OG0001816,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,16.46,23.13666666666667,25.01166666666667,44.76333333333333,22.04,28.401666666666664,26.83,32.53249999999999,6.1641666666666675,8.275833333333333,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024222,1.0,OG0006755,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,137.62750000000003,144.06000000000003,153.09166666666667,270.8533333333333,172.7725,326.80916666666667,181.8825,258.68083333333334,192.69333333333333,456.97666666666663,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024225,1.0,OG0006754,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,21.454166666666666,26.49083333333333,32.78833333333333,59.69,19.731666666666673,28.20333333333333,27.85583333333333,45.45083333333334,32.45833333333333,59.12666666666668,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024229,1.0,OG0000583,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,1.0,1.0,1.0,4.0,2.9566666666666666,4.39,4.129166666666666,7.015833333333332,3.9133333333333336,6.3308333333333335,3.7900000000000014,5.883333333333333,3.2225,8.239166666666666,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024230,1.0,OG0002408,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,2.5258333333333334,5.2250000000000005,3.5283333333333338,10.444166666666668,6.679166666666667,13.314166666666667,6.3616666666666655,14.814166666666667,4.3125,21.570000000000004,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024231,1.0,OG0000299,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,7.140833333333332,11.45916666666667,7.558333333333333,22.205,5.828333333333332,12.2575,5.534166666666667,13.443333333333335,5.623333333333332,27.28333333333333,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024241,0.0,OG0011395,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,210.8775,186.43833333333333,189.19583333333333,89.19749999999998,290.235,261.24583333333334,246.8925,126.39666666666668,122.68916666666668,54.685,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024242,1.0,OG0006141,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,83.915,52.92333333333334,46.41,73.245,48.08583333333333,60.06,53.98833333333334,80.91166666666666,61.39666666666666,82.2025,0.0,1,0,0,0,0,,,none
Zm00001d024245,1.0,OG0000872,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,371.11666666666673,543.88,489.95916666666665,905.4191666666666,178.82083333333333,313.06083333333333,503.67500000000007,1135.5091666666667,515.1341666666667,1507.559166666667,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d024248,0.0,OG0008900,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,31.830000000000005,38.626666666666665,40.75749999999999,40.708333333333336,11.888333333333335,11.572499999999998,66.17833333333334,41.92666666666667,60.53833333333333,47.28583333333332,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024250,0.0,OG0011905,6.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,1.0,0.0,0.0,1.0,2.9141666666666666,7.625833333333333,0.0,0.0,118.78416666666664,80.19666666666667,0.0,3.8225,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024251,1.0,OG0011904,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,0.0,0.0,1.0,3.0,4.5633333333333335,8.615,3.6208333333333336,8.590833333333332,4.515833333333333,5.9366666666666665,4.625,7.3566666666666665,5.056666666666667,7.6691666666666665,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024262,0.0,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,0.0,1.0,0.0,2.0,3.4683333333333333,3.1183333333333336,4.3025,7.835833333333332,0.0275,0.0058333333333333,9.8475,12.162500000000005,10.425,12.376666666666667,0.0,0,0,0,1,0,1.0,1.0,dispensable
Zm00001d024268,0.0,OG0014104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,26.89,17.29583333333333,5.1033333333333335,11.7175,9.65,13.393333333333333,22.17250000000001,13.844166666666668,7.394166666666666,21.061666666666667,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024270,1.0,OG0004562,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,1.0,1.0,1.0,4.0,10.023333333333332,13.218333333333335,22.93,41.49166666666667,8.555,13.1525,23.2275,33.37416666666667,18.009166666666665,41.75500000000001,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024274,0.0,OG0008379,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,82.44500000000002,63.51666666666666,101.0675,152.43333333333334,38.72833333333333,71.545,95.85166666666667,117.13,83.56916666666667,202.46333333333337,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024275,0.0,OG0016394,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,1.0,1.0,0.9083333333333334,1.0825,0.5116666666666667,2.086666666666666,1.2008333333333334,3.789166666666666,2.1825,4.034166666666667,1.0925,11.494166666666665,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d024281,1.0,OG0001667,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,124.94416666666666,132.9375,437.70583333333343,263.2850000000001,78.56083333333333,45.33583333333333,77.37083333333334,58.955,70.865,68.02583333333332,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024291,1.0,OG0000207,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,1.0,1.0,1.0,4.0,16.379166666666666,28.195,91.0,84.66916666666665,63.26916666666667,73.18416666666667,53.92249999999999,27.950833333333332,20.59666666666667,94.63416666666666,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d024292,0.0,OG0008431,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,8.323333333333332,13.903333333333334,9.355,21.7975,12.183333333333332,24.815,15.420000000000002,25.337499999999995,15.154166666666667,45.58500000000001,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024294,0.0,OG0010821,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,43.16916666666666,43.17416666666667,48.6,124.18333333333334,28.0575,48.05083333333334,56.24500000000001,86.01583333333332,61.20083333333334,116.57,0.0,0,1,0,0,0,1.0,0.0,core
Zm00001d024300,1.0,OG0001535,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,1.2033333333333334,2.28,1.0383333333333336,2.0216666666666665,1.0108333333333333,1.5924999999999998,1.3983333333333334,1.8433333333333333,1.4308333333333332,3.715,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024301,1.0,OG0004400,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,72.90666666666667,62.5675,121.12166666666666,97.58750000000002,77.71000000000002,76.98749999999998,63.29166666666666,50.17416666666667,46.53666666666667,34.196666666666665,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d024306,1.0,OG0007805,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,7.366666666666666,11.2375,12.438333333333334,28.145,9.685,14.784999999999998,9.820833333333333,21.240833333333327,14.745,27.95833333333333,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024307,1.0,OG0002209,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,1.0,0.0,1.0,1.0,3.0,3.7466666666666666,4.671666666666667,7.090000000000002,12.6025,2.4316666666666658,3.765000000000001,7.012499999999998,8.519166666666665,6.9725,14.01833333333333,0.0,0,1,0,0,0,1.0,0.0,core
Zm00001d024310,1.0,OG0006889,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,1.6141666666666667,5.350833333333333,3.1758333333333337,8.410833333333334,2.605,7.986666666666667,5.014166666666666,14.001666666666665,4.755833333333333,16.343333333333334,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024311,0.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,4.258333333333334,5.5808333333333335,11.842499999999996,15.717499999999996,4.295833333333333,7.3874999999999975,9.95,13.14,7.9725,12.805,0.0,0,1,0,0,0,1.0,0.0,core
Zm00001d024314,1.0,OG0000467,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,66.98166666666665,304.07666666666665,47.13833333333333,103.64416666666668,5.184166666666666,12.720833333333333,44.12333333333334,105.3758333333333,25.614166666666666,16.00166666666667,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024318,1.0,OG0011903,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.6733333333333333,1.0741666666666667,1.935833333333333,3.391666666666667,0.9241666666666668,2.1816666666666658,1.7191666666666665,3.11,1.4966666666666668,4.656666666666666,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024319,0.0,OG0010611,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,32.290833333333325,42.375,40.58666666666667,86.04833333333332,53.78083333333333,80.81916666666666,62.84333333333334,106.33916666666666,69.78916666666667,143.53666666666666,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024322,0.0,OG0005984,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,0.0,0.0,1.0,1.0,1.0,3.0,2.325833333333333,2.4025,2.3508333333333336,3.420833333333333,4.522499999999999,6.315833333333333,6.626666666666666,5.913333333333334,3.0675000000000003,8.865833333333333,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024325,1.0,OG0007005,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,7.0858333333333325,9.249166666666667,12.183333333333335,27.52,6.104166666666668,13.566666666666668,9.6425,21.239166666666666,12.629999999999995,45.18833333333333,0.0,0,1,0,0,0,0.0,0.0,core
Zm00001d024327,1.0,OG0004944,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,4.485833333333333,8.268333333333333,7.0683333333333325,22.930833333333336,3.749166666666667,9.584166666666668,7.330833333333333,18.930833333333336,6.9575,27.73333333333333,0.0,0,1,0,0,0,1.0,1.0,core
Zm00001d024338,1.0,OG0000746,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,0,5,1.0,1.0,1.0,1.0,1.0,5.0,11.484166666666667,19.6575,6.036666666666666,22.57416666666667,14.343333333333335,45.84333333333333,11.254166666666665,33.111666666666665,7.620000000000001,37.60416666666666,0.0,0,1,0,0,0,0.0,0.0,core
