featureID	effect_AUM2073	pval_AUM2073	effect_CB4856	pval_CB4856	effect_Combo	pval_Combo	effect_CX11314	pval_CX11314	effect_DL238	pval_DL238	effect_KJ550	pval_KJ550	effect_N2	pval_N2	effect_NS	pval_NS	effect_NInoN2	pval_NInoN2	effect_RB2011	pval_RB2011	effect_RB2055	pval_RB2055	effect_RB2347	pval_RB2347	effect_RB2550	pval_RB2550	effect_CM	pval_CM	effect_UGT	pval_UGT	effect_UGT49	pval_UGT49	effect_UGT60	pval_UGT60	effect_VC1265	pval_VC1265	effect_VC2524	pval_VC2524	flag_sig05_COMBO_path	flag_sig05_VC1265	direction_VC1265	flag_sig05_DL238	direction_DL238	flag_sig05_UGT60	direction_UGT60	dir_pd_vs_strain_Combo	sum_flag_sig05_strain_4_Combo	flag_sig05_NS_path	flag_sig05_CB4856	direction_CB4856	flag_sig05_CX11314	direction_CX11314	dir_pd_vs_strain_NInoN2	sum_flag_sig05_strain_4_NInoN2	flag_sig05_N2	direction_N2	dir_pd_vs_strain_NI	sum_flag_sig05_strain_4_NI	flag_sig05_CM_path	flag_sig05_KJ550	direction_KJ550	flag_sig05_RB2347	direction_RB2347	flag_sig05_AUM2073	direction_AUM2073	flag_sig05_VC2524	direction_VC2524	dir_pd_vs_strain_TCA	sum_flag_sig05_strain_4_TCA	flag_sig05_UGT_path	flag_sig05_RB2055	direction_RB2055	flag_sig05_RB2550	direction_RB2550	flag_sig05_RB2011	direction_RB2011	flag_sig05_UGT49	direction_UGT49	dir_pd_vs_strain_UGT	sum_flag_sig05_strain_4_UGT	ms2_id	min_height	mean_sn	max_right_on_left_assymetry	clique	mean_right_on_left_assymetry	isotopic_pattern_annot	min_mz	min_sn	max_rt	mean_rt_cor	raw_isotopic_pattern	rt	min_right_on_left_assymetry	min_rt_cor	mean_peakwidth	mean_mz	min_peakwidth	max_sn	mz	max_height	max_rt_cor	min_rt	mean_height	neutral_mass	num_clustered_ms2	min_intensity	mean_rt	main_peak	max_peakwidth	max_mz	num_detection	annotations	mean_intensity	max_intensity	total_detection	rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks_ppm	medianAbsoluteMassErrorFragmentP	massErrorPrecursor_ppm_	ionMass	retentionTimeInSeconds	id
met_6742	0.243498	0.628304	-0.315342	0.617347	-0.784696	0.015775	0.039574	0.939183	-0.928947	0.098561	0.345195	0.516599	-0.24354	0.659797	-0.345877	0.218519	-0.381485	0.242428	-0.743228	0.219901	0.076727	0.877718	-1.183816	0.038042	-0.763249	0.139519	-0.111728	0.633836	-0.543663	0.0309	-0.679297	0.27308	-0.834535	0.173129	-0.622818	0.234854	0.423883	0.397496	1	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	strain	1	pd1074	0	strain	0	strain	mix strain & pd1074	1	1	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0		66357.96875	9.7959E+11	3.999168086	223	1.884279845		785.4949	1.7673E+03	3.12	3.098079037		3.10	0.83329853	3.087286669	0.118278291	785.4959	0.082945976	1.0000E+12	785.4960	11940760	3.116041437	3.09	4552516.963	784.4886891		180745.903	3.10	[m+h]+	0.16543336	785.4965	196	[m+h]+	14666173.54	38832924.33	196																
met_6743	0.995442	0.059209	0.283503	0.671237	0.622978	0.042806	0.953024	0.085736	0.214734	0.670807	0.450039	0.404023	0.168958	0.752562	0.4005	0.15043	0.486166	0.135862	0.302649	0.63116	0.258394	0.60407	0.024632	0.958017	0.33143	0.507791	0.569722	0.011815	0.24762	0.326809	-0.755889	0.22534	1.050796	0.091981	0.745286	0.132092	0.739992	0.146642	1	0	strain	0	strain	0	strain	all strain direction	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	1	0	strain	0	strain	0	strain	0	strain	all strain direction	0	0	0	strain	0	strain	0	strain	0	pd1074	mix strain & pd1074	0		156839.2031	9.9291E+11	inf	223	inf		786.4973	8.0142E+02	3.11	3.093799183		3.09		3.077581494	0.076178755	786.4988	0.027597232	1.0000E+12	786.4989	3083551.75	3.114556425	3.08	1128769.375	785.491652		258949.1913	3.09	[m+h]+	0.110286748	786.4996	141	[m+h]+	3035851.48	8345970.312	141																
met_6745	0.254133	0.630525	0.080688	0.89706	-0.580501	0.071468	0.322985	0.544552	-1.055114	0.085031	0.748243	0.181146	0.353232	0.516422	-0.022664	0.937087	-0.167546	0.620074	-0.80146	0.188534	0.032307	0.947973	-1.207279	0.025351	-0.343514	0.48792	-0.076109	0.742381	-0.406811	0.101713	-0.511989	0.398562	-0.674713	0.275017	-0.233904	0.625272	0.107992	0.827196	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	strain	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	1	pd1074	0	strain	0	strain	mix strain & pd1074	1	0	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0		11038.34375	7.2589E+11	2.815915721	223	0.903881972		805.5476	4.6462E+00	3.13	3.098226376		3.10	0.250142657	3.047922935	0.165804997	805.5482	0.059769499	1.0000E+12	805.5481	23625020	3.127588263	3.05	8454867.916	804.5408027		24440.187	3.10	[m+h]+	0.202538326	805.5502	197	[m+h]+	38824098.47	112922207.1	197																
met_6749	-0.18011	0.717768	-0.056787	0.922327	0.057303	0.851973	-0.257628	0.630392	0.453065	0.382919	-0.471052	0.398224	-0.554592	0.312816	-0.090855	0.738909	0.060545	0.84708	-0.432637	0.461381	-0.435243	0.386428	0.074044	0.883887	0.390864	0.448783	-0.33905	0.13669	0.147335	0.551693	0.655635	0.259084	0.718487	0.233947	-0.733418	0.135102	-0.385639	0.441574	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	2721_(e30)	74232.63281	6.3226E+11	2.250535337	223	0.815552676		814.5961	2.4782E+01	3.15	3.115136135		3.11		3.063206044	0.151885168	814.5967	0.082650048	1.0000E+12	814.5967	2574620	3.145181386	3.06	799603.5758	813.589378	1	470986.848	3.12	[m+h]+	0.220771117	814.5972	155	[m+h]+	4268420	15084715.39	155	1069	C46H89NO6P2	[M + H]+	C46H89NO6P2	0.949748744	38.43798871	38.43798871	0	8	0.741180982	-2.925072162	2.925072162	-1.705428295	814.6224	295.33	2721_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime295.33scanNumNApre
met_6752	-0.369861	0.470578	0.012648	0.983044	0.04979	0.868924	-0.925883	0.086396	0.48114	0.35765	-0.709417	0.197594	-0.083382	0.876342	-0.124842	0.647784	-0.139416	0.660776	-0.058219	0.92006	-0.470043	0.345845	0.468613	0.365447	0.375837	0.45269	-0.331201	0.14767	0.008938	0.970382	-0.004381	0.993625	0.248499	0.669753	-0.44323	0.353332	-0.613295	0.226439	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	2879_(e30)	143003.5156	1.3636E+11	2.000193398	223	0.155165467		828.6107	1.1662E+01	3.15	3.115589894		3.12		3.090408564	0.065861649	828.6114	0.027570322	1.0000E+12	828.6114	3335240	3.151019985	3.09	1242100.286	827.6041114	1	252015.6639	3.12	[m+h]+	0.112378433	828.6124	154	[m+h]+	2868301.296	8316470.717	154	836	C46H86NO9P	[M + H]+	C46H86NO9P	0.987939698	9.427910125	9.427910125	0	4	0.521048035	-2.573787019	2.573787019	2.055948808	828.613	211.03	2879_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime211.03scanNumNApre
met_6753	-0.648376	0.231271	0.013965	0.981045	-0.003815	0.989959	-0.332762	0.51317	0.526672	0.30498	-0.767163	0.181509	-0.214333	0.692785	0.001805	0.99462	0.071418	0.816564	0.1366	0.813622	-0.312205	0.525881	0.045147	0.928121	-0.004946	0.992275	-0.48337	0.036747	0.056734	0.81591	0.302355	0.601597	0.327055	0.57634	-0.718091	0.142569	-0.411578	0.406602	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	1	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	2910_(e30)	12960.65137	4.3684E+11	2.796386809	223	0.807002609		830.5897	4.2346E+01	3.13	3.077870982		3.08		3.01200641	0.124476663	830.5904	0.064327237	1.0000E+12	830.5903	14789996	3.128607658	3.01	3446850.32	829.583033	1	57366.52999	3.08	[m+h]+	0.222592311	830.5913	190	[m+h]+	16865908.09	64730944.86	190	1146	C45H84NO10P	[M + H]+	C45H84NO10P	0.920603015	39.0513354	39.0513354	0	8	0.598322126	-2.573787019	2.573787019	-0.073405716	830.5905	179.24	2910_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime179.24scanNumNApre
met_6754	-0.593258	0.261559	0.006085	0.991715	0.015358	0.959523	-0.36752	0.476419	0.481843	0.346666	-0.733579	0.206346	-0.339704	0.532463	-0.048427	0.856938	0.045423	0.883092	0.009462	0.986941	-0.400699	0.419654	0.033198	0.948134	-0.032576	0.949351	-0.46366	0.045314	0.027428	0.910751	0.368734	0.526511	0.376172	0.52173	-0.656555	0.178144	-0.421935	0.396144	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	1	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0		92683.25	7.6571E+11	inf	223	inf		831.5931	2.6539E+01	3.13	3.077539116		3.08	0.333471047	3.021222864	0.146200049	831.5936	0.055138105	1.0000E+12	831.5936	7085024	3.128472843	3.02	1867223.657	830.5863067		291867.4995	3.08	[m+h]+	0.211232241	831.5945	175	[m+h]+	9955859.96	35697946.16	175																
met_6756	-0.51918	0.322637	0.655825	0.280449	0.083753	0.780527	-0.469636	0.357487	0.550295	0.285322	-0.813995	0.145993	-0.069911	0.896699	0.131245	0.626292	0.198489	0.523765	0.19325	0.739084	-0.511933	0.311246	0.304978	0.562046	0.226358	0.652275	-0.427622	0.064637	0.095051	0.697083	0.39181	0.497501	0.324985	0.578192	-0.480207	0.315413	-0.648256	0.202381	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	strain	0	strain	mix strain & pd1074	0		11333.79297	2.5556E+11	inf	223	inf		841.5777	6.4107E+00	3.13	3.073815715		3.07		3.04994241	0.123756578	841.5782	0.045944398	1.0000E+12	841.5781	25709026	3.128580868	3.05	2452571.752	840.5707791		59536.78598	3.07	[m+h]+	0.211505045	841.5792	180	[m+h]+	11733096.35	140795492.2	180																
met_6757	-0.244446	0.630066	0.628622	0.314781	0.154654	0.616385	-0.832199	0.118402	0.6514	0.233477	-0.798442	0.155016	-0.368671	0.495741	-0.03131	0.910678	0.090917	0.780174	-0.049673	0.931705	-0.442837	0.373456	0.414171	0.446994	0.216964	0.66569	-0.337307	0.145587	0.13967	0.568239	0.684273	0.248738	0.509962	0.387652	-0.472106	0.328814	-0.555741	0.271738	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	3127_(e30)	74404.79688	8.7356E+11	inf	223	inf		850.5945	5.0066E+00	3.14	3.106971413		3.11		3.061374379	0.128623458	850.5957	0.018399672	1.0000E+12	850.5956	3175463.5	3.142867596	3.06	729699.5425	849.5883357	1	245925.2691	3.11	[m+h]+	0.229756491	850.5967	174	[m+h]+	3472291.817	13099540.84	174																
met_6759	0.614305	0.238935	0.313595	0.614909	-0.239044	0.427477	0.720912	0.170132	-0.54928	0.296291	0.891122	0.117382	0.101109	0.850726	0.134224	0.624822	0.145919	0.647652	-0.443408	0.458479	0.053707	0.912476	-0.36141	0.483076	-0.086016	0.86381	0.388053	0.092131	-0.26502	0.285968	-0.711387	0.273114	-0.434967	0.460714	0.133138	0.776948	0.809017	0.115665	0	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0	3489_(e30)	66518.32031	1.0000E+12	inf	223	inf		889.6429	1.0000E+06	3.12	3.093123721		3.09	0.124789199	3.03661245	0.100670425	889.6436	0.036767863	1.0000E+12	889.6436	769864.625	3.12477388	3.04	411743.521	888.6362865	1	296846.6388	3.09	[m+h]+	0.139088031	889.6442	186	[m+h]+	1648183.916	3224460.109	187																
met_6760	0.648487	0.227674	0.859288	0.171812	0.252935	0.396433	0.840431	0.114477	0.187553	0.709759	1.165705	0.05268	-0.118598	0.824806	0.405301	0.136768	0.587944	0.063077	-0.55184	0.351703	0.146665	0.764157	-0.004496	0.992887	-0.027017	0.956548	0.526169	0.023525	-0.08796	0.717246	-0.085086	0.885003	-0.059888	0.91792	0.525605	0.273448	0.501071	0.314437	0	0	strain	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	pd1074	mix strain & pd1074	0	1	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0		103301.6172	1.0000E+12	inf	223	inf		890.6464	1.0000E+06	3.12	3.095186683		3.10		3.039050031	0.088780214	890.6471	0.055159038	1.0000E+12	890.6471	486010.75	3.122302005	3.04	269927.3707	889.6397916		384097.6899	3.10	[m+h]+	0.128809101	890.6476	150	[m+h]+	960042.5887	1715612.075	150																
met_6761	0.49757	0.330486	0.229313	0.714179	-0.240995	0.426496	0.747107	0.163335	-0.533904	0.317685	0.844927	0.130309	0.303339	0.577524	0.181184	0.515101	0.137986	0.670051	-0.67683	0.26299	0.151961	0.758051	-0.715869	0.165302	0.244	0.620495	0.159263	0.482827	-0.141897	0.568211	-0.64655	0.317447	-0.186901	0.75354	-0.049605	0.915612	0.34329	0.488848	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	strain	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	3625_(e30)	64433.38672	1.0000E+12	inf	223	inf		903.6585	1.0000E+06	3.13	3.093226111		3.09	0.100024213	3.038681487	0.103272578	903.6591	0.055109053	1.0000E+12	903.6591	1130350.75	3.125093233	3.04	461449.7647	902.6518523	1	244484.5615	3.09	[m+h]+	0.13783196	903.6598	187	[m+h]+	1899559.296	4318364.526	187																
met_6774	1.278916	0.026474	0.052832	0.932722	0.374446	0.221099	0.564326	0.273415	1.143354	0.040609	0.31183	0.559962	0.033791	0.951323	0.472023	0.091385	0.62215	0.054819	-0.205206	0.725667	0.590751	0.250799	0.185157	0.697027	0.337528	0.50062	0.509522	0.025359	0.097884	0.689925	-0.217561	0.706454	-0.238289	0.683316	0.226889	0.628757	0.797648	0.120505	0	0	strain	1	strain	0	pd1074	mix strain & pd1074	1	0	0	strain	0	strain	all strain direction	1	0	strain	all strain direction	1	1	0	strain	0	strain	1	strain	0	strain	all strain direction	1	0	0	strain	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	338_(e30)	145144.9063	2.6400E+11	3.001254362	223	0.920289		1554.0494	6.7328E+00	3.13	3.101362805		3.10	0.153880094	3.046824246	0.139298115	1554.0517	0.018389084	1.0000E+12	1554.0518	11591350	3.130288998	3.05	1343335.834	1553.044517	1	482265.3396	3.10	[m+h]+	0.183788958	1554.0535	124	[m+h]+	6048880.048	50332860.21	125																
met_6775	0.370108	0.4586	0.14387	0.823864	-0.131651	0.660394	0.936169	0.082985	0.073471	0.884231	0.305247	0.570042	0.51862	0.351757	0.425093	0.125727	0.394169	0.218393	-0.144485	0.802743	0.060917	0.901391	-0.634227	0.220941	-0.072729	0.881824	-0.003712	0.986948	-0.029771	0.901296	0.083045	0.881989	-0.10447	0.859869	-0.334478	0.485181	0.311482	0.539988	0	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	strain	mix strain & pd1074	0		72623.27344	2.2826E+11	9.00128139	223	1.071688509		1555.0543	5.6299E+00	3.13	3.106274957		3.11	0.200070955	3.055790941	0.137512448	1555.0559	0.065065042	1.0000E+12	1555.0559	11858270	3.128715705	3.06	1505567.203	1554.048603		200484.6521	3.11	[m+h]+	0.192982375	1555.0576	184	[m+h]+	6346984.155	49179869.05	184																
met_6777	0.299862	0.550778	-0.026244	0.96591	-0.620617	0.048374	0.443569	0.389323	-0.700992	0.186763	0.377543	0.478841	0.23452	0.662747	-0.005537	0.983815	-0.088843	0.779124	-0.381629	0.514211	-0.136603	0.782554	-0.899183	0.11596	-0.57814	0.258032	-0.075544	0.745722	-0.45684	0.065111	-0.629623	0.298501	-0.672424	0.265332	-0.508963	0.319436	0.193829	0.695866	1	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0		138452.1094	8.4239E+11	5.998241145	223	1.302540647		1587.0225	5.3586E+01	3.11	3.097732324		3.10	0.499709299	3.079309047	0.077370194	1587.0246	0.036817842	1.0000E+12	1587.0247	12728439	3.109920255	3.08	3060669.808	1586.017403		318451.6595	3.10	[m+h]+	0.110297131	1587.0273	184	[m+h]+	7927639.741	33595073.09	184																
met_6778	0.317356	0.529047	0.23175	0.693761	-0.218872	0.466504	0.459199	0.372421	0.14312	0.775788	0.117896	0.826488	0.242138	0.652466	0.270324	0.310436	0.279504	0.362372	-0.235382	0.684937	-0.144706	0.767549	-0.750749	0.129413	-0.339609	0.492204	-0.101826	0.65108	-0.371512	0.132157	-0.911096	0.16622	-0.453166	0.441674	-0.398293	0.412911	0.268321	0.590124	0	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	strain	0	strain	all strain direction	0	0	strain	all strain direction	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0		213693.6563	8.1132E+11	5.998855831	223	1.368730057		1588.0269	2.0719E+01	3.11	3.098347702		3.10		3.085288942	0.07402903	1588.0292	0.018368547	1.0000E+12	1588.0294	6625767	3.110113107	3.09	1840334.299	1587.022097		414448.8812	3.10	[m+h]+	0.174712345	1588.0325	158	[m+h]+	4745600.978	18310578.82	159																
met_6779	0.501785	0.321648	0.202732	0.728684	-0.25404	0.39254	0.759691	0.149831	-0.261699	0.603624	0.513145	0.359696	0.67407	0.226175	0.326475	0.227218	0.21932	0.478184	-0.133736	0.817419	0.028555	0.953341	-0.1866	0.710815	-0.25622	0.621934	0.161446	0.473867	-0.250218	0.311156	-0.649875	0.295225	-0.407967	0.486705	-0.147555	0.754667	0.236382	0.629734	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	strain	0	strain	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0		121315.7266	7.8261E+11	8.002659593	223	0.968677744		1627.0516	1.3802E+01	3.12	3.087673453		3.09	0.124941794	3.047206473	0.099819476	1627.0539	0.036790345	1.0000E+12	1627.0540	2408949.75	3.115000823	3.05	842227.9629	1626.046713		395332.7032	3.09	[m+h]+	0.165397821	1627.0559	161	[m+h]+	3028457.252	9036186.157	161																
met_6783	-0.346657	0.487922	0.014106	0.981917	0.066981	0.821398	-0.592285	0.277628	0.190209	0.705761	-0.700438	0.20455	0.29597	0.584856	-0.014735	0.957163	-0.121861	0.701667	-0.079036	0.893023	-0.008196	0.986877	0.021687	0.963417	0.14129	0.773106	-0.189829	0.390454	-0.003293	0.98918	-0.349853	0.546576	0.226138	0.699986	-0.14289	0.761407	0.083155	0.864768	0	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	0	0	strain	0	pd1074	mix strain & pd1074	0	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	strain	mix strain & pd1074	0	0	0	pd1074	0	strain	0	pd1074	0	pd1074	mix strain & pd1074	0	2013_(e30)	15048.03906	1.4286E+10	4.113232204	225	1.145570038		758.5694	9.4483E+00	4.17	4.126900717		4.13	0.299313164	4.085637531	0.231660926	758.5701	0.029761429	1.0000E+12	758.5701	816037248	4.170605126	4.09	154231576.7	757.5628529	1	33437.00374	4.13	[m+h]+	0.496251777	758.5706	210	[m+h]+ |[m+h]+ +1	965514590.8	3939726912	210	958	C49H75NO5	[M + H]+	C49H75NO5	0.973366834	93.90335286	93.90335286	0	20	0.712646445	-2.285995319	2.285995319	-1.715004855	758.5705	325.86	2013_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime325.86scanNumNApre
met_6785	-0.496027	0.336915	-0.033552	0.954188	-0.249627	0.40367	0.335547	0.52699	0.155386	0.756913	-0.13944	0.807501	-0.197665	0.721607	0.077979	0.772835	0.163653	0.596705	0.328487	0.57959	-0.295161	0.56078	-0.110255	0.814576	-0.741906	0.188486	-0.422266	0.067393	-0.204617	0.414203	0.408765	0.457001	-0.754145	0.21166	-0.299475	0.526169	-1.284551	0.027206	0	0	pd1074	0	strain	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	strain	mix strain & pd1074	0	0	pd1074	mix strain & pd1074	0	0	0	pd1074	0	pd1074	0	pd1074	1	pd1074	all pd1074 direction	1	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	1307_(e30)	196031	9.8837E+11	3.400011789	226	1.341610031		670.5981	3.4390E+02	7.02	7.000041489		7.00	0.636255839	6.978882039	0.163085907	670.5985	0.092264304	1.0000E+12	670.5985	32016540	7.015284156	6.98	3918720.322	652.564661	1	684794.9151	7.00	[m+nh4]+	0.275867916	670.5989	172	[m+nh4]+ |[m+nh4]+ +1|[m+na]+	13292048.1	93854201.81	172	161	C41H83NO5	[M + H]+	C41H83NO5	1	93.91265402	93.91265402	0	37	0.913421707	-2.23285053	2.23285053	2.533105375	670.6361	405.46	1307_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime405.46scanNumNApre
met_6786	0.510709	0.308525	-0.7155	0.245866	-0.545218	0.075957	-1.563596	0.012708	-0.450416	0.376743	-0.873175	0.13691	0.643455	0.254462	-0.45811	0.110187	-0.841102	0.011527	-0.984277	0.115359	-0.206459	0.673323	-0.563715	0.241182	-0.530167	0.292271	-0.25145	0.26533	-0.634462	0.010721	-0.954965	0.098498	-0.770786	0.222346	-0.497943	0.305392	0.027568	0.955018	0	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0	0	0	pd1074	1	pd1074	all pd1074 direction	1	0	strain	mix strain & pd1074	1	0	0	pd1074	0	pd1074	0	strain	0	strain	mix strain & pd1074	0	1	0	pd1074	0	pd1074	0	pd1074	0	pd1074	all pd1074 direction	0		367261	8.5128E+11	2.751889982	227	1.612942834		1518.2015	2.0668E+02	5.77	5.750966283		5.75	0.833544439	5.730882102	0.163461191	1518.2031	0.101165911	1.0000E+12	1518.2031	11374097	5.774614419	5.73	6161829.255	758.0942617		1000000	5.75	[m+2h]2+	0.220779611	1518.2042	195	[m+h]+|[m+2h]2+|[m+na]+ |[m+na]+ +1	23359141.59	46306339.69	195																
met_6787	0.291514	0.556495	-1.26675	0.052598	-0.045181	0.884646	-0.006858	0.99026	-1.125093	0.04375	0.263071	0.627158	-0.809701	0.156719	-0.770598	0.00817	-0.756883	0.025399	-0.703792	0.242348	0.184255	0.711224	-1.175947	0.024003	-0.113151	0.81733	0.015391	0.945604	-0.170333	0.484616	-0.760948	0.180888	0.415463	0.488499	0.461489	0.337508	0.133888	0.784547	0	0	strain	1	pd1074	0	strain	mix strain & pd1074	1	1	0	pd1074	0	pd1074	all pd1074 direction	1	0	pd1074	all pd1074 direction	1	0	0	strain	1	pd1074	0	strain	0	strain	mix strain & pd1074	1	0	0	strain	0	pd1074	0	pd1074	0	pd1074	mix strain & pd1074	0	1313_(e30)	23022.80273	9.7283E+11	7.999991044	227	1.355849542		672.5562	2.4328E+01	5.79	5.757616686		5.76	0.499983806	5.733445173	0.126576038	672.5568	0.045998681	1.0000E+12	672.5568	4525230.5	5.788206449	5.73	1079835.735	671.5495084	1	92346.3813	5.76	[m+h]+	0.174716276	672.5571	183	[m+h]+ |[m+h]+ +1	4499413.659	20314292.75	184	1009	C39H77NO7	[M + H]+	C39H77NO7	0.964321608	37.66784633	37.66784633	0	6	0.855231382	-1.821590318	1.821590318	1.813533899	672.5785	328.52	1313_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime328.52scanNumNApre
met_6788	0.786933	0.143117	-10.385398	0.000056	0.849059	0.014063	0.540206	0.294851	1.914404	0.003577	-1.002911	0.077077	-0.391785	0.494748	0.400549	0.222795	0.78702	0.049545	-1.4497	0.035878	1.464302	0.01805	0.801917	0.106618	0.313284	0.560329	0.294443	0.204351	0.663062	0.018238	0.872299	0.131725	2.569096	0.001472	-0.280694	0.550811	1.126869	0.036429	1	0	pd1074	1	strain	1	strain	mix strain & pd1074	2	0	1	pd1074	0	strain	mix strain & pd1074	2	0	pd1074	mix strain & pd1074	2	0	0	pd1074	0	strain	0	strain	1	strain	mix strain & pd1074	1	1	1	strain	0	strain	1	pd1074	0	strain	mix strain & pd1074	3	1529_(e30)	12468.02637	1.5957E+11	0.998795279	227	0.41121604		704.5591	4.7073E+00	5.68	5.65084663		5.65	0.071409135	5.620827336	0.127136634	704.5595	0.05512587	1.0000E+12	704.5595	10930489	5.682720892	5.62	4312308.424	703.552257	1	39645.35075	5.65	[m+h]+	0.16557707	704.5600	188	[m+h]+ |[m+h]+ +1	17734931.47	43534396.94	188	223	C46H73NO4	[M + H]+	C46H73NO4	1	81.78317998	81.78317998	0	13	0.56393631	-1.913373246	1.913373246	-1.186935982	704.5604	376.62	1529_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime376.62scanNumNApre
