featureID	effect_AUM2073	pval_AUM2073	flag_sig_AUM2073	effect_CB4856	pval_CB4856	flag_sig_CB4856	effect_CX11314	pval_CX11314	flag_sig_CX11314	effect_DL238	pval_DL238	flag_sig_DL238	effect_KJ550	pval_KJ550	flag_sig_KJ550	effect_N2	pval_N2	flag_sig_N2	effect_NS	pval_NS	flag_sig_NS	effect_RB2011	pval_RB2011	flag_sig_RB2011	effect_RB2055	pval_RB2055	flag_sig_RB2055	effect_RB2347	pval_RB2347	flag_sig_RB2347	effect_RB2550	pval_RB2550	flag_sig_RB2550	effect_CM	pval_CM	flag_sig_CM	effect_UGT	pval_UGT	flag_sig_UGT	effect_UGT49	pval_UGT49	flag_sig_UGT49	effect_UGT60	pval_UGT60	flag_sig_UGT60	effect_VC1265	pval_VC1265	flag_sig_VC1265	effect_VC2524	pval_VC2524	flag_sig_VC2524	ms2_id	min_height	mean_sn	max_right_on_left_assymetry	clique	mean_right_on_left_assymetry	isotopic_pattern_annot	min_mz	min_sn	max_rt	mean_rt_cor	raw_isotopic_pattern	rt	min_right_on_left_assymetry	min_rt_cor	mean_peakwidth	mean_mz	min_peakwidth	max_sn	mz	max_height	max_rt_cor	min_rt	mean_height	neutral_mass	num_clustered_ms2	min_intensity	mean_rt	main_peak	max_peakwidth	max_mz	num_detection	annotations	mean_intensity	max_intensity	total_detection	rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks_ppm	medianAbsoluteMassErrorFragmentP	massErrorPrecursor_ppm_	ionMass	retentionTimeInSeconds	id
met_3229	0.532261	0.357086	0	0.00919	0.987301	0	0.12306	0.815105	0	0.306947	0.544953	0	1.404432	0.032019	1	-0.532676	0.33122	0	-0.007715	0.977113	0	-0.54617	0.356391	0	1.006002	0.056592	0	0.202894	0.66649	0	0.6312	0.242161	0	0.771919	0.001434	1	0.106097	0.670386	0	-0.281412	0.605004	0	-0.551196	0.353046	0	1.277566	0.01788	1	0.791272	0.123833	0	2230_(e30)	10425.43652	1.0000E+12	inf	150	inf	m|m+1.0033_1c13|m+1.9942_cl37@br81	644.4299	1.0000E+06	3.06	3.035428331	1.0000|0.1179|0.0000	3.04	0.167306202	3.017248999	0.162349027	644.4303	0.065931831	1.0000E+12	644.4303	17544514	3.055545504	3.02	902335.9641	645.4375824	1	34906.60663	3.04	[m-h]-	0.272649018	644.4306	139	[m-h]-	3125268.306	66402052.13	139	1017	C45H75NO	[M - H]-	C45H75NO	0.455276382	1	1	0	1	0	NaN	NaN	-1.535221585	644.5766	409.53	2230_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime409.53scanNumNApre
met_323	1.554125	0.007562	1	-0.200591	0.772745	0	0.616279	0.253663	0	1.591265	0.012825	1	-0.050127	0.925062	0	0.228247	0.671177	0	0.55923	0.058905	0	0.440518	0.460429	0	2.198757	0.00081	1	0.289954	0.537704	0	0.761075	0.137206	0	0.732554	0.001788	1	1.390181	1E-6	1	2.973854	0.000335	1	1.843104	0.00997	1	1.249981	0.019077	1	0.871202	0.095089	0		37169.15625	9.9432E+11	2.997974849	9	1.410173284		1531.2240	8.9473E+02	6.49	6.465817591		6.47	0.599783875	6.447635357	0.105227726	1531.2265	0.065838135	1.0000E+12	1531.2264	1004447.563	6.493718337	6.45	403094.1723	1532.233683		111644.6449	6.47	[m-h]-	0.158164712	1531.2291	176	[m-h]-	1236805.277	2662301.141	176																
met_3241	0.448482	0.380941	0	-0.692718	0.304692	0	0.604515	0.24364	0	-0.732691	0.17705	0	0.356384	0.503327	0	-0.027128	0.960004	0	-0.145504	0.603701	0	-0.428245	0.491373	0	-0.024163	0.960703	0	-0.701577	0.228383	0	-0.242414	0.627343	0	0.26483	0.255693	0	-0.309608	0.212836	0	0.185851	0.738591	0	-1.549286	0.021084	1	0.181064	0.701624	0	0.867193	0.097465	0	579_(e30)	100024.4766	8.6083E+11	6.020643698	151	2.827048372		784.4923	7.6306E+02	3.31	3.294507602		3.29	0.713564852	3.281857336	0.205331287	784.4930	0.102920109	1.0000E+12	784.4930	5818909.5	3.305437927	3.28	1770660.427	785.5002685	1	468377.3488	3.29	[m-h]-	0.292894582	784.4935	194	[m-h]- |[m-h]- +1|[m-h]- +2	7324227.203	16052981.6	194	1054	C46H67N5O6	[M - H]-	C46H67N5O6	0.412562814	3.1622652	3.1622652	0	4	0.196009872	-1.625211641	1.625211641	2.47492503	784.5038	349.94	579_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime349.94scanNumNApre
met_3242	0.253317	0.621311	0	-0.687235	0.254534	0	0.751453	0.157047	0	-0.915641	0.099798	0	0.732377	0.18246	0	0.110517	0.836431	0	-0.138062	0.618421	0	-0.485985	0.415047	0	-0.470768	0.343807	0	-0.208567	0.665872	0	-0.543069	0.280565	0	-0.028347	0.89927	0	-0.429226	0.078497	0	-0.277767	0.622288	0	-0.323853	0.584321	0	-0.299473	0.525086	0	-0.424556	0.393789	0	1360_(e30)	22981.42773	1.0000E+12	3.334599811	151	1.587062258		898.5594	1.0000E+06	3.30	3.292538962		3.29	0.749996818	3.281506818	0.121152535	898.5599	0.066731801	1.0000E+12	898.5599	1558802	3.302887324	3.28	375560.6498	899.567138	1	68081.12	3.29	[m-h]-	0.168524642	898.5606	195	[m-h]- |[m-h]- +1	1166313.246	4758116.727	195																
met_325	0.821489	0.110532	0	-0.960563	0.136992	0	0.652737	0.233757	0	0.734421	0.197382	0	-0.228007	0.667513	0	0.706452	0.207072	0	0.365634	0.205401	0	-0.276436	0.645103	0	-0.081578	0.867382	0	-0.184551	0.700871	0	0.406318	0.419686	0	0.510835	0.02701	1	0.307664	0.211575	0	0.360715	0.508912	0	1.515282	0.023848	1	1.303697	0.014719	1	0.981811	0.063098	0		44030.88281	1.0000E+12	2.333919388	9	1.089568396		1548.2430	1.0000E+06	6.51	6.496596173		6.50	0.286454634	6.476494965	0.115752289	1548.2448	0.074423497	1.0000E+12	1548.2448	1835236.5	6.512975624	6.48	761189.411	1549.252035		117300.4835	6.50	[m-h]-	0.160456139	1548.2483	170	[m-h]-	2063124.219	4658653.674	170																
met_3250	0.767465	0.142597	0	0.33965	0.614619	0	0.668161	0.222482	0	-0.038747	0.938677	0	0.223033	0.692143	0	0.282715	0.603306	0	0.293823	0.292183	0	0.45923	0.454198	0	0.289623	0.560305	0	0.422319	0.400872	0	0.942835	0.082708	0	0.770253	0.001213	1	0.458078	0.066988	0	0.638282	0.265668	0	-0.070092	0.905604	0	1.38187	0.010463	1	1.062994	0.048079	1		21134.52539	3.5354E+11	2.769021761	152	0.789845796		767.5413	8.5236E+01	4.75	4.693933832		4.69	0.411020166	4.624561537	0.239477396	767.5421	0.131396571	1.0000E+12	767.5420	8802428	4.746051516	4.62	2311692.888	768.5492693		111831.9004	4.69	[m-h]-	0.356327969	767.5430	198	[m-h]- |[m-h]- +1	14700717.87	37687387.77	198																
met_3253	-0.154479	0.759199	0	2.514869	0.004226	1	0.076177	0.880083	0	-0.906442	0.092743	0	0.636319	0.246739	0	-0.202106	0.718133	0	-0.017676	0.951491	0	-0.015258	0.979215	0	-0.163775	0.737714	0	-0.09636	0.838099	0	-1.134016	0.046986	1	0.169922	0.443866	0	-0.91018	0.000898	1	-2.124788	0.003472	1	-3.098867	0.000519	1	0.373465	0.431727	0	0.176465	0.720026	0	1882_(e30)	16234.90137	3.6410E+11	2.51254968	152	1.012369376		1494.0482	2.8509E+01	4.75	4.707122809		4.71	0.2849572	4.673523003	0.154198276	1494.0496	0.076446183	1.0000E+12	1494.0496	1044801	4.746051516	4.67	344566.4734	1495.056862	1	48512.97221	4.71	[m-h]-	0.242710064	1494.0516	195	[m-h]- |[m-h]- +1	1341923.383	3659807.004	195																
met_3260	0.237089	0.629072	0	-0.131891	0.822114	0	-0.441451	0.404469	0	1.02571	0.061149	0	-0.372292	0.529235	0	-0.741819	0.192784	0	-0.064105	0.817995	0	0.053626	0.927586	0	-0.659914	0.213139	0	-0.153049	0.775397	0	-0.376999	0.496082	0	-0.344583	0.144414	0	-0.20828	0.404824	0	-0.039666	0.942224	0	0.075575	0.896418	0	-0.843989	0.112113	0	-0.659055	0.192214	0	565_(e30)	88479.64063	6.9898E+11	2.859967635	153	1.243816256		782.4977	8.3955E+01	2.95	2.915917672		2.91	0.28397278	2.887030618	0.183731296	782.4985	0.132363313	1.0000E+12	782.4985	6033926	2.949213368	2.89	1472629.182	747.5291098	1	440910.012	2.92	[m+cl]-	0.330451723	782.4989	196	[m-h]-|[2m-h+cl]2- |[2m-h+cl]2- +1|[m+cl]-|[m-2h+k]-	6774034.325	28278209.44	196	1076	C41H69N9O6	[M - H]-	C41H69N9O6	0.377386935	5.672719999	5.672719999	0	5	0.608754843	0.07465369	1.678302784	4.594722846	782.5334	369.12	565_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime369.12scanNumNApre
met_3263	0.394318	0.456481	0	0.552541	0.360228	0	1.188534	0.039195	1	0.071727	0.887073	0	0.139479	0.791594	0	0.637739	0.25343	0	0.57607	0.0387	1	0.005864	0.992035	0	-0.653336	0.21544	0	0.135414	0.776873	0	0.509201	0.309512	0	0.395665	0.079364	0	0.000694	0.997773	0	0.332765	0.549051	0	-0.309584	0.626696	0	0.827083	0.094461	0	0.470069	0.344918	0	650_(e30)	97049.09375	3.3517E+11	4.31958373	153	0.723825916		794.4978	2.5348E+01	2.94	2.922457738		2.92	0.291093307	2.875058585	0.226652337	794.4982	0.094162075	1.0000E+12	794.4982	11188407	2.942263349	2.88	1462432.861	773.5235223	1	799836.2489	2.92	[m-2h+na]-	0.311915066	794.4987	182	[m-h]- |[m-h]- +1|[m-h]- +2|[m-2h+na]-	8877171.279	43873614.69	182	311	C43H74NO10P	[M - H]-	C43H74NO10P	1	5.961459578	5.961459578	0	3	0.262755798	-5.272508859	5.272508859	0.304914664	794.498	221.15	650_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime221.15scanNumNApre
met_3268	-0.267113	0.596419	0	0.305822	0.628852	0	-0.483031	0.354732	0	0.493176	0.379283	0	-0.312421	0.570133	0	-0.517505	0.347211	0	-0.090873	0.746575	0	0.082009	0.888364	0	-0.48744	0.33511	0	0.840593	0.102852	0	0.801931	0.122813	0	-0.130517	0.567424	0	-0.047601	0.845271	0	-0.379708	0.487574	0	-0.285406	0.625526	0	-0.587401	0.227283	0	-0.278714	0.578564	0		10174.61523	5.7627E+11	2.503407832	153	0.925748977	m|m+0.5058_1c13|m+1.0026_cl37@br81	747.5012	4.8368E+01	2.95	2.911875605	1.0000|0.0000|0.1514	2.91	0.124934466	2.880453486	0.149400409	747.5020	0.066352563	1.0000E+12	747.5021	896021.8125	2.94507747	2.88	260627.8868	748.5094071		28422.52248	2.91	[m-h]-	0.245851877	747.5026	177	[m-h]- |[m-h]- +1	1280935.607	5498963.104	177																
met_3269	-0.545635	0.285284	0	-0.250375	0.666369	0	-0.33733	0.52192	0	0.895276	0.099978	0	-0.493564	0.376351	0	-0.464273	0.396631	0	-0.036399	0.89448	0	0.002027	0.997221	0	-0.43528	0.399132	0	0.314744	0.537786	0	0.133258	0.79511	0	-0.385031	0.093684	0	-0.104446	0.668537	0	-0.061119	0.910791	0	-0.145678	0.802707	0	-0.628269	0.197993	0	-0.56464	0.266306	0	468_(e30)	13729.95117	2.1026E+11	2.000951472	153	0.925912094		766.5029	1.8845E+01	2.96	2.925067816		2.92	0.3333339	2.909000966	0.134300537	766.5034	0.066569171	1.0000E+12	766.5035	1711302.625	2.963729337	2.91	346991.3963	767.5107406	1	42187.96434	2.93	[m-h]-	0.207771857	766.5038	195	[m-h]- |[m-h]- +1	1258349.283	6393979.876	195	892	C50H73NO5	[M - H]-	C50H73NO5	0.603015075	14.42230774	14.42230774	0	5	0.293667658	0.793704535	2.043425927	-1.041019486	766.5408	294.59	468_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime294.59scanNumNApre
met_3270	0.153942	0.753138	0	-0.056887	0.922349	0	-0.398145	0.446427	0	0.970907	0.074083	0	-0.211377	0.722028	0	-0.581737	0.298126	0	-0.015043	0.956452	0	-0.013695	0.981289	0	-0.631889	0.232405	0	-0.13437	0.809699	0	-0.397364	0.49569	0	-0.332516	0.163084	0	-0.229663	0.361473	0	-0.049059	0.928207	0	0.001522	0.997907	0	-0.913051	0.091262	0	-0.591383	0.23953	0		46088.74609	9.3367E+11	2.640767965	153	1.211585352		783.5012	7.5224E+01	2.96	2.916399821		2.91	0.412809301	2.890578621	0.173383486	783.5017	0.114511716	1.0000E+12	783.5017	2776062	2.956388692	2.89	683330.8472	784.5089589		192910.9348	2.92	[m-h]-	0.25571813	783.5023	196	[m-h]- |[m-h]- +1|[m-h]- +2	3041640.169	12832230.13	196																
met_3271	0.325222	0.545627	0	0.698525	0.250146	0	1.351242	0.0207	1	-0.149225	0.768309	0	0.526101	0.328406	0	0.666519	0.231164	0	0.581503	0.037739	1	-0.171024	0.771622	0	-0.721608	0.178079	0	0.150446	0.753088	0	0.666037	0.191618	0	0.531459	0.020256	1	0.046633	0.851901	0	0.450117	0.421221	0	-0.092886	0.880321	0	0.954957	0.057519	0	0.718727	0.158443	0		44873.27344	4.9727E+11	3.488508569	153	0.761075195		795.5012	3.4941E+01	2.94	2.922034577		2.92	0.237792095	2.877111434	0.222778023	795.5017	0.084801862	1.0000E+12	795.5017	5322873.5	2.942263349	2.88	673731.3208	796.5089444		357792.3906	2.92	[m-h]-	0.311829307	795.5022	183	[m-h]- |[m-h]- +1|[m-h]- +2	4005189.816	20916996.25	183																
met_3293	0.008098	0.987082	0	0.301312	0.604675	0	-0.847427	0.123628	0	-1.453214	0.023173	1	-0.008655	0.987651	0	0.636697	0.252455	0	-0.285012	0.325004	0	-0.811908	0.18296	0	-0.408868	0.412181	0	-0.204171	0.663735	0	-0.18952	0.699773	0	-0.097143	0.66213	0	-0.760219	0.003365	1	-1.196828	0.064342	0	-2.346926	0.002692	1	-0.000236	0.9996	0	-0.260989	0.601769	0	2053_(e30)	18107.89844	5.4872E+11	3.348188329	154	1.111890387		1632.1098	6.5070E+01	3.81	3.780421566		3.78	0.454028193	3.741237129	0.175477654	1632.1135	0.083933312	1.0000E+12	1632.1134	1465160.25	3.807144277	3.74	652116.7567	1633.120706	1	78046.66906	3.78	[m-h]-	0.253639248	1632.1168	195	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3	2906576.569	6490492.9	195																
met_3314	0.640858	0.253833	0	0.901114	0.144118	0	0.994323	0.072629	0	-0.174058	0.738995	0	1.01035	0.079767	0	0.395158	0.468191	0	0.487763	0.079548	0	0.297142	0.609713	0	0.216038	0.681078	0	-0.487552	0.308675	0	0.179581	0.722181	0	0.292561	0.20495	0	0.032717	0.895417	0	-0.913261	0.13159	0	0.223742	0.701863	0	0.673292	0.16648	0	-0.073696	0.882649	0		19613.56836	6.8027E+11	6.030924276	154	1.309727441		1596.1053	3.8036E+01	3.81	3.784806155		3.78	0.501930268	3.762627962	0.122130871	1596.1079	0.065619434	1.0000E+12	1596.1079	564745.4375	3.805950705	3.76	220235.5683	1597.115139		44813.12207	3.78	[m-h]-	0.187384743	1596.1106	147	[m-h]-	756911.4631	2037654.655	147																
met_3317	-0.353139	0.474508	0	-0.400207	0.538231	0	-0.281081	0.650874	0	-1.388204	0.020246	1	-0.394047	0.461395	0	0.766621	0.172975	0	-0.287334	0.342488	0	0.183197	0.752156	0	-0.218494	0.656992	0	0.278405	0.555471	0	-0.248659	0.616331	0	-0.207059	0.348906	0	-0.169404	0.482111	0	-0.02953	0.957082	0	-0.530806	0.3802	0	-0.031201	0.947298	0	-0.646791	0.201622	0	1260_(e30)	11815.34961	7.1357E+11	6.024015105	155	1.194177645		880.6064	1.4199E+03	4.60	4.580594068		4.58	0.633203182	4.564231267	0.184613568	880.6068	0.067587568	1.0000E+12	880.6068	7420532	4.598349807	4.56	3208170.27	881.6140669	1	36064.80242	4.58	[m-h]-	0.338282816	880.6079	199	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3	15393191.56	41236151.79	199																
met_3341	-0.338042	0.493041	0	0.095438	0.868814	0	-1.399983	0.017195	1	-0.32059	0.526712	0	0.235622	0.656258	0	0.141286	0.795759	0	-0.345685	0.210065	0	-0.615284	0.312707	0	-0.108708	0.827522	0	-0.07244	0.87683	0	-0.009028	0.985406	0	-0.324507	0.145054	0	-0.151504	0.532842	0	0.012335	0.9819	0	-0.174178	0.772729	0	-1.030359	0.043237	1	-0.418183	0.399526	0	2259_(e30)	76472.83594	8.9796E+11	2.521545036	156	1.542857267	m|m+0.4982_1c13	654.6048	6.5474E+02	6.59	6.581273067	1.0000|0.0000	6.58	0.702832691	6.567323485	0.156897027	654.6054	0.102530515	1.0000E+12	654.6054	3241397.25	6.594468295	6.57	935748.8096	655.6126572	1	260060.1296	6.58	[m-h]-	0.232590026	654.6057	196	[m-h]- |[m-h]- +1|[m-h]- +2	3141826.71	9137025.48	196	830	C36H41F2N7O3	[M - H]-	C36H41F2N7O3	0.716582915	7.438389866	7.438389866	0	4	0.216548463	0.905365812	3.120378378	2.867266564	656.3185	98.82	2259_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime98.82scanNumNAprec
met_3343	-0.306125	0.538438	0	-0.111936	0.846437	0	-1.844003	0.004108	1	-0.660308	0.20457	0	0.236706	0.655085	0	0.153168	0.777028	0	-0.536123	0.057776	0	-0.677768	0.28011	0	0.007629	0.987759	0	-0.415228	0.381643	0	-0.276425	0.577531	0	-0.354429	0.111582	0	-0.193874	0.426557	0	0.064527	0.905735	0	-0.237054	0.69124	0	-0.927684	0.064073	0	-0.293076	0.551429	0		11638.22168	1.0000E+12	3.986789512	156	1.872579288	m|m+0.3374_1c13	700.6098	1.0000E+06	6.59	6.580653622	1.0000|0.0132	6.58	0.585978904	6.565372763	0.195031642	700.6102	0.066694275	1.0000E+12	700.6101	9930170	6.592934414	6.57	2959791.98	701.617413		29766.41864	6.58	[m-h]-	0.288554983	700.6106	198	[m-h]- |[m-h]- +1|[m-h]- +2	10111086.56	28641704.98	198																
met_3360	1.12944	0.036587	1	-2.513887	0.002752	1	0.293212	0.563797	0	0.926969	0.093651	0	-0.146924	0.797507	0	-0.070525	0.896499	0	0.030249	0.916661	0	0.837502	0.181152	0	1.048274	0.048919	1	0.514614	0.317613	0	0.125042	0.799861	0	0.362324	0.119859	0	0.558825	0.028258	1	-0.236954	0.672812	0	1.475031	0.034947	1	-0.38341	0.419651	0	0.803538	0.119652	0	182_(e30)	83407.3125	9.8462E+11	4.198982881	157	1.819714838		712.5292	1.2687E+03	5.38	5.321437463		5.32	0.916274794	5.272513508	0.264489047	712.5299	0.187276346	1.0000E+12	712.5299	1943711.5	5.378428365	5.27	788677.2743	713.537204	1	546424.6683	5.32	[m-h]-	0.355459674	712.5303	195	[m-h]-	6389717.547	16079093.35	195	865	C14H18N4O2	[M - H]-	C14H18N4O2	0.643718593	13.88228122	13.88228122	0	3	0.152928012	-5.343572452	5.343572452	-4.024989545	273.1346	50.4	182_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime50.4scanNumNAprecM
met_3380	-0.078727	0.87566	0	-2.796747	0.001637	1	0.089343	0.859055	0	-0.571638	0.270973	0	0.022492	0.965982	0	-0.188187	0.731653	0	-0.484818	0.089755	0	-0.301801	0.605233	0	0.247745	0.617648	0	0.603356	0.211951	0	-0.303879	0.554031	0	-0.013119	0.952943	0	-0.263812	0.282567	0	-1.170461	0.048869	1	-0.010251	0.985895	0	-0.376784	0.436015	0	-0.243677	0.620297	0	1027_(e30)	10953.85254	2.4876E+11	1.662441053	157	0.613903041		844.6066	7.9162E+02	5.22	5.198085451		5.20	0.136675766	5.166327563	0.260934117	844.6071	0.095989307	1.0000E+12	844.6071	9690128	5.219763598	5.17	4069977.68	845.6143635	1	39159.12118	5.20	[m-h]-	0.346022441	844.6076	201	[m-h]-	28373248.89	71323002.83	201	84	C46H88NO10P	[M - H]-	C46H88NO10P	1	36.10982763	36.10982763	0	13	0.929415682	-2.739383395	2.739383395	1.529473049	844.6086	322.15	1027_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime322.15scanNumNApre
met_3397	0.125152	0.798465	0	0.22077	0.735208	0	-0.062769	0.911641	0	-0.104677	0.834427	0	0.032918	0.953906	0	-0.381192	0.481661	0	-0.108361	0.697498	0	-0.222628	0.701022	0	0.41662	0.401248	0	0.021762	0.962867	0	-0.346648	0.483095	0	0.061511	0.780431	0	-0.168993	0.48924	0	-1.191336	0.045338	1	0.330162	0.580965	0	0.177011	0.70666	0	-0.061728	0.8994	0		33611.99609	7.5385E+11	2.69793433	157	1.272548079		1463.0836	1.2146E+02	5.41	5.348879195		5.35	0.584219802	5.309875821	0.176803209	1463.0846	0.103684875	1.0000E+12	1463.0846	5235920	5.414953401	5.31	682187.9424	1464.091854		129017.6061	5.35	[m-h]-	0.280553256	1463.0861	195	[m-h]-	2967103.248	20239166.62	195																
met_3398	-0.092224	0.850256	0	2.042394	0.008194	1	-0.451556	0.376984	0	-0.800365	0.13071	0	-0.174592	0.741112	0	-0.567042	0.333806	0	-0.234399	0.417301	0	-0.215325	0.711651	0	0.407737	0.411414	0	0.12507	0.790834	0	-0.285557	0.579899	0	0.251275	0.2575	0	-0.598544	0.027756	1	-3.024567	0.000282	1	-2.799053	0.001331	1	0.833575	0.093803	0	0.546212	0.274815	0	1844_(e30)	30599.42578	7.6531E+11	3.006876968	157	1.378789174		1474.0801	4.0533E+01	5.39	5.329511521		5.33	0.665355672	5.305050321	0.198771277	1474.0811	0.066202018	1.0000E+12	1474.0811	3543516	5.387143811	5.31	957061.9431	1475.088365	1	82152.58342	5.33	[m-h]-	0.271630699	1474.0838	196	[m-h]-	4127142.156	14865312.39	196																
met_3399	-0.130551	0.789381	0	1.924501	0.011173	1	-0.271021	0.593697	0	-0.750302	0.153706	0	0.032221	0.951257	0	-0.397939	0.485294	0	-0.133387	0.639884	0	0.051276	0.929264	0	0.342895	0.486784	0	-0.001924	0.996735	0	-0.286939	0.574072	0	0.257818	0.246545	0	-0.528265	0.049733	1	-3.322986	0.000169	1	-2.227259	0.005275	1	0.935485	0.062981	0	0.495076	0.325584	0		27196.11523	7.3980E+11	2.867706184	157	1.316591199		1475.0836	1.3302E+02	5.38	5.330276324		5.33	0.600084272	5.305050321	0.200076625	1475.0845	0.085105999	1.0000E+12	1475.0844	3035056.75	5.377864386	5.31	875088.1566	1476.091725		82720.63306	5.33	[m-h]-	0.28140937	1475.0856	196	[m-h]-	3765335.541	13575311.12	196																
met_3434	-0.385586	0.436352	0	-0.037491	0.948963	0	-1.238143	0.037677	1	-0.504188	0.328239	0	0.661975	0.227823	0	-0.045249	0.934767	0	-0.441985	0.114308	0	-1.037701	0.13749	0	-0.717906	0.162963	0	-0.670799	0.168191	0	-0.262968	0.594918	0	-0.40687	0.077914	0	-0.674743	0.007741	1	-0.905957	0.114021	0	-0.702757	0.255204	0	-1.65561	0.003936	1	-0.099895	0.839185	0	24_(e30)	17562.91992	9.7970E+11	3.679048237	160	1.481039296		668.6201	5.6352E+03	6.77	6.7566508		6.76	0.703282383	6.744825952	0.16846637	668.6205	0.076081277	1.0000E+12	668.6205	7992338.5	6.768103341	6.74	3088985.979	669.6277544	1	38561.43291	6.76	[m-h]-	0.206330047	668.6210	197	[m-h]- |[m-h]- +1|[m-h]- +2|[m+cl]- |[m+cl]- +1|[m-2h+k]-|[m+cl]- +2|[m+cl]- +3|[m+cl]- +4|[m+cl]- +5	10018288.97	30081913.56	197	649	C41H83NO5	[M - H]-	C41H83NO5	0.94321608	2.483305204	2.483305204	0	2	0.073863636	4.326823441	4.326823441	1.423371948	668.6208	418.52	24_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime418.52scanNumNApre
met_3435	-0.340624	0.489481	0	-0.09272	0.873291	0	-1.124711	0.06269	0	-0.583898	0.260249	0	0.663356	0.226878	0	-0.14689	0.788318	0	-0.471643	0.092085	0	-0.977162	0.15683	0	-0.593407	0.245192	0	-0.449363	0.3443	0	-0.0652	0.894186	0	-0.370244	0.106565	0	-0.62846	0.013334	1	-0.899929	0.11733	0	-1.016647	0.116689	0	-1.523587	0.007572	1	-0.286086	0.564206	0		11600.17383	8.9423E+11	inf	160	inf		714.6254	2.8143E+04	6.81	6.756230052		6.76	0.16625016	6.737276222	0.221954546	714.6258	0.066642058	1.0000E+12	714.6257	26500420	6.805109967	6.74	9663670.121	715.633012		30330.15776	6.76	[m-h]-	0.290431901	714.6263	208	[m-h]- |[m-h]- +1|[m-h]- +2|[m-h]- +3|[2m-h+cl]2- |[2m-h+cl]2- +1	32261960.71	95415449.08	208																
met_3436	-0.371131	0.452614	0	-0.304393	0.625025	0	-1.146344	0.059621	0	0.461016	0.382712	0	0.626088	0.248885	0	0.272015	0.645837	0	-0.123793	0.671748	0	-0.65099	0.339404	0	-1.182903	0.029203	1	0.112888	0.809344	0	0.406046	0.430269	0	-0.191944	0.392181	0	-0.603097	0.021158	1	-0.747195	0.186236	0	-1.198681	0.078519	0	-1.079594	0.035841	1	-0.211429	0.670918	0	571_(e30)	293956.875	9.7959E+11	2.756940637	160	1.249770932		782.6118	2.8738E+03	6.77	6.763129542		6.76	0.363896772	6.753008447	0.13425182	782.6131	0.074594	1.0000E+12	782.6131	8301205	6.772910298	6.75	2760450.711	783.6203894	1	984500.4546	6.76	[m-h]-	0.224800611	782.6136	196	[m-h]- |[m-h]- +1|[m-h]- +2|[m-2h+k]-	8457728.872	22319281.5	196	729	C48H85N3O5	[M - H]-	C48H85N3O5	0.836180905	1	1	0	1	0	NaN	NaN	-4.914620671	782.6378	247.47	571_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime247.47scanNumNApre
met_3438	-0.644953	0.201226	0	-0.535134	0.372438	0	-0.480499	0.387293	0	0.584184	0.264178	0	-1.409782	0.02395	1	0.366867	0.502069	0	0.0246	0.929281	0	0.076809	0.895485	0	-0.165161	0.735969	0	1.236694	0.024837	1	-0.014737	0.976094	0	-0.157547	0.497719	0	0.178945	0.479277	0	1.67215	0.036367	1	0.24768	0.676607	0	-0.188858	0.68737	0	0.003932	0.993571	0	330_(e30)	136694.1094	8.8205E+11	5.680646432	160	2.490540971		743.6047	4.9679E+02	6.78	6.772110816		6.77	1.006422005	6.762404146	0.116306524	743.6051	0.074589613	1.0000E+12	743.6051	2962058	6.781348628	6.76	817490.2458	744.612399	1	329153.9379	6.77	[m-h]-	0.19731993	743.6057	195	[m-h]- |[m-h]- +1	2330467.992	10137082.27	195	188	C42H85N2O6P	[M - H]-	C42H85N2O6P	1	19.60113185	19.60113185	0	6	0.66795936	-4.534645371	4.534645371	4.775861365	743.6108	393.44	330_fused_mgf_0243e44ef51142f929ecfaca1c436118_msLevel2retentionTime393.44scanNumNApre
