primary_fbgn,symbol,chrom,start,end,strand,upstream_start,upstream_end,motif_count,motif_positions,motif_eval
FBgn0036364,CG14109,3L,13434010,13435520,+,13432010,13437520,2,13432345;13434911,4.6e-09;4.0e-10
FBgn0035383,CG2107,3L,2981022,2983551,+,2979022,2985551,0,,
FBgn0052129,tRNA:CR32129,3L,13204314,13204385,+,13202314,13206385,0,,
FBgn0035323,CG13807,3L,2262919,2263615,+,2260919,2265615,1,2261285,3.5e-10
FBgn0053258,CG33258,3L,16075651,16076738,+,16073651,16078738,1,16073660,2.6e-09
FBgn0036211,CG5946,3L,11810083,11815375,-,11808083,11817375,3,11811301;11812013;11815250,4.6e-09;4.6e-09;3.5e-10
FBgn0036858,CG14088,3L,19262872,19263742,-,19260872,19265742,0,,
FBgn0004465,Su(P),3L,16603762,16605299,-,16601762,16607299,0,,
FBgn0052379,CG32379,3L,7389455,7391309,+,7387455,7393309,1,7390350,2.6e-09
FBgn0052226,Pex23,3L,20290229,20295241,-,20288229,20297241,1,20295412,2.6e-09
FBgn0086661,snoRNA:Psi28S-2566,3L,18889289,18889556,-,18887289,18891556,0,,
FBgn0052363,tRNA:CR32363,3L,8061308,8061390,-,8059308,8063390,0,,
FBgn0042199,CG13713,3L,4697601,4698058,+,4695601,4700058,0,,
FBgn0053060,CG33060,3L,16324140,16324867,+,16322140,16326867,2,16322574;16324381,4.0e-10;2.6e-09
FBgn0035497,CG14995,3L,4094343,4103256,-,4092343,4105256,0,,
FBgn0052138,CG32138,3L,14046796,14064683,+,14044796,14066683,3,14049255;14052631;14053201,5.9e-09;2.6e-09;4.6e-09
FBgn0036291,CG10681,3L,12494613,12495747,+,12492613,12497747,0,,
FBgn0040813,Nplp2,3L,13349634,13350323,+,13347634,13352323,1,13349993,2.6e-09
FBgn0036518,RhoGAP71E,3L,15581960,15602225,+,15579960,15604225,2,15596798;15602332,4.6e-09;1.5e-10
FBgn0035601,Uev1A,3L,5355984,5359325,-,5353984,5361325,0,,
FBgn0052181,CG32181,3L,17752797,17756004,+,17750797,17758004,1,17756299,5.9e-09
FBgn0265707,CR44514,3L,705330,705723,+,703330,707723,0,,
FBgn0053647,CG33647,3L,19229460,19230157,+,19227460,19232157,1,19228822,2.6e-09
FBgn0037164,CG11438,3L,22459932,22461176,+,22457932,22463176,1,22458323,4.6e-09
FBgn0264307,orb2,3L,8930200,8947563,-,8928200,8949563,5,8933185;8938770;8940409;8942590;8945612,4.6e-09;3.5e-10;2.6e-09;3.5e-10;1.5e-10
FBgn0082949,snoRNA:Me18S-U1356a,3L,20447107,20447185,+,20445107,20449185,0,,
FBgn0264513,CR43912,3L,13284300,13284870,-,13282300,13286870,2,13283335;13284291,2.6e-09;2.6e-09
FBgn0035934,TrpA1,3L,8887504,8897890,-,8885504,8899890,1,8892219,2.6e-09
FBgn0265714,CG44521,3L,5706431,5707129,+,5704431,5709129,0,,
FBgn0053263,CG33263,3L,13416420,13417268,-,13414420,13419268,1,13419021,3.5e-10
FBgn0054047,CR34047,3L,5098376,5099795,-,5096376,5101795,2,5099446;5100060,2.6e-09;2.6e-09
FBgn0262895,CG43250,3L,17026219,17026776,-,17024219,17028776,2,17024699;17028266,2.6e-09;3.5e-10
FBgn0259697,nvd,3L,24317966,24394755,+,24315966,24396755,14,24316245;24322504;24328126;24335243;24347533;24349452;24358763;24363711;24365619;24365738;24371464;24379318;24392490;24395730,1.5e-10;4.6e-09;4.6e-09;1.5e-10;4.6e-09;2.6e-09;2.6e-09;3.5e-10;3.5e-10;4.6e-09;2.6e-09;5.9e-09;3.5e-10;4.6e-09
FBgn0037178,CG12546,3L,22686424,22686912,-,22684424,22688912,1,22688567,2.6e-09
FBgn0035398,Cht7,3L,3090985,3106958,-,3088985,3108958,3,3095936;3097365;3101885,4.0e-10;4.0e-10;4.0e-10
FBgn0026738,CG7857,3L,15496700,15497994,-,15494700,15499994,3,15495903;15496581;15499257,1.5e-10;4.6e-09;3.5e-10
FBgn0003041,pbl,3L,7889209,7905054,-,7887209,7907054,3,7891769;7895176;7902045,2.6e-09;4.6e-09;4.6e-09
FBgn0004401,Pep,3L,17631218,17638136,-,17629218,17640136,3,17637564;17638178;17639525,2.6e-09;2.6e-09;1.5e-10
FBgn0036236,CG6931,3L,11983836,11985100,+,11981836,11987100,1,11987058,2.6e-09
FBgn0085483,CG34454,3L,231681,232350,-,229681,234350,0,,
FBgn0035964,Dhpr,3L,9127660,9129016,+,9125660,9131016,0,,
FBgn0035152,CG3386,3L,680436,682470,-,678436,684470,0,,
FBgn0052320,CG32320,3L,1398586,1401613,+,1396586,1403613,0,,
FBgn0015618,Cdk8,3L,9830180,9831791,-,9828180,9833791,0,,
FBgn0264603,CG43952,3L,6029590,6030015,+,6027590,6032015,2,6028004;6028079,4.6e-09;2.6e-09
FBgn0036950,CG6996,3L,20200634,20202700,+,20198634,20204700,2,20199960;20200762,2.6e-09;1.5e-10
FBgn0036288,CG10660,3L,12479766,12483776,-,12477766,12485776,0,,
FBgn0036224,Rpt4R,3L,11935123,11936585,+,11933123,11938585,6,11934030;11934076;11934811;11936647;11937492;11938154,2.6e-09;2.6e-09;2.6e-09;4.6e-09;5.9e-09;2.6e-09
FBgn0037185,CG11367,3L,22721211,22726546,+,22719211,22728546,1,22727514,4.0e-10
FBgn0016081,fry,3L,9624934,9672203,-,9622934,9674203,3,9644028;9651630;9657401,1.5e-10;2.6e-09;4.6e-09
FBgn0005626,ple,3L,6707138,6712625,-,6705138,6714625,1,6706218,4.6e-09
FBgn0035440,CG14969,3L,3333119,3334978,-,3331119,3336978,1,3335082,4.6e-09
FBgn0035871,BI-1,3L,8300245,8302041,-,8298245,8304041,1,8301898,5.9e-09
FBgn0028415,Met75Cb,3L,18462478,18462718,-,18460478,18464718,1,18461336,4.6e-09
FBgn0052453,CG32453,3L,22690330,22690773,+,22688330,22692773,2,22688567;22690923,2.6e-09;4.0e-10
FBgn0265729,CR44536,3L,1939242,1940458,-,1937242,1942458,2,1938140;1939617,3.5e-10;1.5e-10
FBgn0027080,Aats-tyr,3L,16410449,16412402,-,16408449,16414402,0,,
FBgn0028962,Aats-ala-m,3L,5139198,5142952,+,5137198,5144952,1,5143093,1.5e-10
FBgn0052232,CG32232,3L,4993950,4996877,-,4991950,4998877,0,,
FBgn0011693,Pdh,3L,16346333,16347397,-,16344333,16349397,1,16349210,5.9e-09
FBgn0001223,Hsp22,3L,9366031,9368064,+,9364031,9370064,1,9366879,4.6e-09
FBgn0035788,CG8541,3L,7464659,7465614,+,7462659,7467614,0,,
FBgn0085283,CG34254,3L,18673509,18673879,+,18671509,18675879,3,18672875;18675011;18675140,3.5e-10;3.5e-10;2.6e-09
FBgn0035649,CG10483,3L,5911005,5914416,-,5909005,5916416,1,5911548,2.6e-09
FBgn0035904,GstO3,3L,8511985,8513395,+,8509985,8515395,0,,
FBgn0265469,CG44362,3L,11390642,11390965,+,11388642,11392965,0,,
FBgn0036191,Sug,3L,11677080,11683255,+,11675080,11685255,0,,
FBgn0000121,Arr2,3L,8640361,8642036,-,8638361,8644036,1,8638443,2.6e-09
FBgn0036846,MESR6,3L,19085770,19087860,+,19083770,19089860,4,19084154;19085601;19085852;19088414,3.5e-10;2.6e-09;2.6e-09;1.5e-10
FBgn0265959,rdgC,3L,20241180,20258654,+,20239180,20260654,6,20243897;20247506;20249904;20252476;20253198;20258202,4.6e-09;2.6e-09;4.6e-09;3.5e-10;2.6e-09;3.5e-10
FBgn0052383,sphinx1,3L,7431521,7432505,-,7429521,7434505,1,7432513,4.0e-10
FBgn0040799,CG13051,3L,16257813,16258200,-,16255813,16260200,0,,
FBgn0261530,nbs,3L,9713514,9716294,-,9711514,9718294,1,9713542,1.5e-10
FBgn0036058,CG6707,3L,9887907,9891675,-,9885907,9893675,2,9892756;9892957,3.5e-10;5.9e-09
FBgn0047178,CG32147,3L,15136163,15137159,-,15134163,15139159,1,15137388,4.0e-10
FBgn0035727,CG10063,3L,6964679,6965567,-,6962679,6967567,0,,
FBgn0036680,Cpr73D,3L,16932200,16936049,-,16930200,16938049,1,16934924,2.6e-09
FBgn0085455,CG34426,3L,8795563,8796699,+,8793563,8798699,0,,
FBgn0263844,CR43705,3L,20788119,20788778,-,20786119,20790778,1,20788301,3.5e-10
FBgn0037121,Rpb8,3L,21722032,21722794,+,21720032,21724794,1,21723862,4.6e-09
FBgn0036070,CG8072,3L,10144927,10146084,+,10142927,10148084,0,,
FBgn0263845,CR43706,3L,20789016,20789602,-,20787016,20791602,1,20788301,3.5e-10
FBgn0020633,Mcm7,3L,8884696,8887410,+,8882696,8889410,0,,
FBgn0036837,CG18135,3L,18983126,18991383,-,18981126,18993383,0,,
FBgn0053769,CG33769,3L,22641027,22641619,+,22639027,22643619,2,22640160;22642890,2.6e-09;3.5e-10
FBgn0035205,CG2469,3L,1307224,1311805,+,1305224,1313805,0,,
FBgn0036422,CG3868,3L,14393869,14395825,-,14391869,14397825,0,,
FBgn0025702,srpk79D,3L,22267085,22277435,+,22265085,22279435,4,22266513;22268958;22275623;22277243,4.6e-09;1.5e-10;4.6e-09;3.5e-10
FBgn0010223,Galphaf,3L,16655657,16661034,-,16653657,16663034,3,16657089;16658753;16661895,3.5e-10;4.6e-09;4.0e-10
FBgn0001108,Gl,3L,13922487,13927756,+,13920487,13929756,2,13922243;13927895,5.9e-09;3.5e-10
FBgn0036760,CG5567,3L,17834640,17836644,-,17832640,17838644,3,17833892;17834179;17838510,1.5e-10;4.0e-10;2.6e-09
FBgn0036278,CrzR,3L,12332216,12344644,-,12330216,12346644,3,12334141;12341836;12343776,1.5e-10;1.5e-10;2.6e-09
FBgn0035263,CG12035,3L,1724390,1725647,+,1722390,1727647,1,1726291,4.6e-09
FBgn0026189,prominin-like,3L,3114447,3127724,-,3112447,3129724,2,3115599;3124157,1.5e-10;3.5e-10
FBgn0004593,Eig71Ef,3L,15649755,15650490,-,15647755,15652490,1,15651106,3.5e-10
FBgn0035626,lin-28,3L,5647781,5650484,+,5645781,5652484,1,5650147,5.9e-09
FBgn0054031,CG34031,3L,23167567,23178791,+,23165567,23180791,6,23166979;23171638;23174808;23175899;23176391;23178201,2.6e-09;2.6e-09;5.9e-09;2.6e-09;4.0e-10;4.6e-09
FBgn0010352,Nc73EF,3L,16948035,16961824,+,16946035,16963824,3,16953902;16960783;16961937,1.5e-10;3.5e-10;3.5e-10
FBgn0262415,mir-289,3L,13613922,13614020,+,13611922,13616020,1,13615643,4.6e-09
FBgn0035257,CG12011,3L,1694617,1696412,+,1692617,1698412,1,1693371,3.5e-10
FBgn0036905,CG14101,3L,19753509,19754917,+,19751509,19756917,1,19755155,1.5e-10
FBgn0035245,GC,3L,1623179,1629301,-,1621179,1631301,1,1629154,4.6e-09
FBgn0052296,Mrtf,3L,2717615,2766480,-,2715615,2768480,7,2723345;2726432;2737376;2737885;2739571;2751296;2752564,4.0e-10;2.6e-09;3.5e-10;4.6e-09;3.5e-10;4.6e-09;2.6e-09
FBgn0261454,scaRNA:mgU4-65,3L,17621157,17621303,+,17619157,17623303,0,,
FBgn0004449,Ten-m,3L,22286144,22400963,-,22284144,22402963,19,22308198;22310549;22310562;22313464;22314927;22329335;22338190;22339352;22339429;22347647;22348426;22351859;22359267;22372181;22375785;22386965;22388543;22396608;22398966,2.6e-09;2.6e-09;2.6e-09;2.6e-09;4.6e-09;2.6e-09;2.6e-09;4.6e-09;4.6e-09;2.6e-09;4.6e-09;4.6e-09;4.6e-09;2.6e-09;4.0e-10;2.6e-09;2.6e-09;4.6e-09;1.5e-10
FBgn0053795,CG33795,3L,16163829,16164480,-,16161829,16166480,2,16162935;16163817,5.9e-09;4.6e-09
FBgn0035247,metl,3L,1637942,1639235,-,1635942,1641235,0,,
FBgn0036480,Cep135,3L,15109837,15121129,+,15107837,15123129,1,15114918,4.6e-09
FBgn0035586,CG10671,3L,5137182,5139163,-,5135182,5141163,0,,
FBgn0036713,Mip,3L,17338047,17342766,-,17336047,17344766,1,17344060,4.6e-09
FBgn0035572,CG13711,3L,4757883,4758708,+,4755883,4760708,0,,
FBgn0264489,CG43897,3L,9806947,9827445,+,9804947,9829445,2,9820561;9821380,3.5e-10;2.6e-09
FBgn0036656,CG13026,3L,16718610,16719269,-,16716610,16721269,2,16717497;16719518,1.5e-10;5.9e-09
FBgn0015218,eIF-4E,3L,9392718,9395560,-,9390718,9397560,3,9392641;9394934;9397134,2.6e-09;4.6e-09;2.6e-09
FBgn0052358,tRNA:CR32358,3L,8053314,8053396,-,8051314,8055396,0,,
FBgn0035593,CG4603,3L,5126971,5128770,+,5124971,5130770,2,5125539;5127038,5.9e-09;2.6e-09
FBgn0035813,CG8492,3L,7720904,7725291,-,7718904,7727291,1,7720596,4.6e-09
FBgn0035131,mthl9,3L,329822,332309,-,327822,334309,1,327964,4.6e-09
FBgn0036769,Tsp74F,3L,17884920,17888962,-,17882920,17890962,2,17887270;17887380,4.6e-09;2.6e-09
FBgn0035855,CG7366,3L,8194178,8195517,-,8192178,8197517,1,8196378,2.6e-09
FBgn0263381,CR43433,3L,17159963,17160642,+,17157963,17162642,2,17160280;17161065,1.5e-10;4.6e-09
FBgn0053966,CG33966,3L,1234130,1235420,+,1232130,1237420,1,1237239,4.6e-09
FBgn0052093,tRNA:CR32093,3L,11794571,11794642,-,11792571,11796642,1,11795030,4.6e-09
FBgn0026432,Grip163,3L,11986374,11991238,-,11984374,11993238,1,11987058,2.6e-09
FBgn0053687,CG33687,3L,16190968,16191670,+,16188968,16193670,2,16191453;16192215,2.6e-09;2.6e-09
FBgn0037123,CG14569,3L,21723825,21724650,-,21721825,21726650,2,21723862;21725970,4.6e-09;4.6e-09
FBgn0036687,CG6652,3L,17013448,17015956,-,17011448,17017956,0,,
FBgn0086660,snoRNA:Psi28S-1837a,3L,5757358,5757494,-,5755358,5759494,0,,
FBgn0015359,CG2034,3L,2257456,2258922,+,2255456,2260922,0,,
FBgn0037153,olf413,3L,22129190,22240802,+,22127190,22242802,19,22127737;22134419;22144255;22147974;22151060;22152014;22156399;22172837;22174564;22187112;22190076;22191264;22205079;22205212;22207998;22208844;22224462;22224972;22228416,5.9e-09;4.6e-09;3.5e-10;2.6e-09;2.6e-09;2.6e-09;4.6e-09;4.6e-09;4.6e-09;2.6e-09;4.6e-09;4.6e-09;4.6e-09;4.6e-09;2.6e-09;5.9e-09;3.5e-10;2.6e-09;2.6e-09
FBgn0036242,CG6793,3L,12035487,12037317,+,12033487,12039317,2,12034988;12038903,3.5e-10;4.6e-09
FBgn0036159,CG7557,3L,11438261,11439679,+,11436261,11441679,4,11436796;11436837;11438356;11440198,2.6e-09;2.6e-09;2.6e-09;2.6e-09
FBgn0036899,tey,3L,19643918,19657204,-,19641918,19659204,4,19645206;19645651;19648391;19657655,2.6e-09;5.9e-09;4.6e-09;4.6e-09
FBgn0036468,CG13461,3L,15045031,15045590,-,15043031,15047590,0,,
FBgn0017579,RpL14,3L,8594106,8595492,+,8592106,8597492,3,8593880;8593895;8595423,1.5e-10;2.6e-09;1.5e-10
FBgn0000261,Cat,3L,18815704,18821288,+,18813704,18823288,2,18816926;18822033,2.6e-09;3.5e-10
FBgn0005640,Eip63E,3L,3515751,3610521,+,3513751,3612521,17,3518013;3520252;3533476;3533495;3536536;3537603;3548106;3560092;3573214;3586561;3586584;3594016;3594393;3600228;3600790;3604285;3607180,4.6e-09;1.5e-10;2.6e-09;5.9e-09;2.6e-09;4.0e-10;2.6e-09;3.5e-10;3.5e-10;2.6e-09;4.6e-09;3.5e-10;2.6e-09;2.6e-09;4.6e-09;4.6e-09;4.6e-09
FBgn0036608,CG13040,3L,16318183,16319857,-,16316183,16321857,1,16320951,3.5e-10
FBgn0036531,CG6244,3L,15801422,15801983,+,15799422,15803983,0,,
FBgn0037149,CG14561,3L,22059007,22060316,+,22057007,22062316,2,22060529;22060667,2.6e-09;4.6e-09
FBgn0035890,CG13667,3L,8398554,8400454,+,8396554,8402454,0,,
FBgn0036093,CG14154,3L,10634989,10636109,+,10632989,10638109,0,,
FBgn0036316,CG10960,3L,12817980,12836206,-,12815980,12838206,4,12822342;12836556;12837915;12838103,4.6e-09;4.6e-09;1.5e-10;2.6e-09
FBgn0036677,CG13023,3L,16917438,16920534,-,16915438,16922534,1,16916116,1.5e-10
FBgn0016013,Faa,3L,4072032,4073954,-,4070032,4075954,0,,
FBgn0260027,CG42495,3L,18660461,18661235,+,18658461,18663235,0,,
FBgn0027055,CSN3,3L,20832196,20834676,-,20830196,20836676,0,,
FBgn0036569,CG5414,3L,16093380,16096582,+,16091380,16098582,0,,
FBgn0036643,Syx8,3L,16579208,16580157,-,16577208,16582157,1,16580137,3.5e-10
FBgn0036985,zye,3L,20406704,20417409,+,20404704,20419409,3,20407466;20416460;20416628,2.6e-09;3.5e-10;3.5e-10
FBgn0036593,CG13048,3L,16275909,16277021,-,16273909,16279021,0,,
FBgn0265931,CR44720,3L,11267060,11267662,-,11265060,11269662,1,11265892,4.6e-09
FBgn0264462,CR43870,3L,17238982,17257390,+,17236982,17259390,5,17238055;17238321;17239800;17243728;17249333,3.5e-10;4.6e-09;2.6e-09;4.6e-09;4.0e-10
FBgn0036872,CG12519,3L,19465591,19466245,+,19463591,19468245,0,,
FBgn0036474,Or71a,3L,15070007,15071547,-,15068007,15073547,3,15069633;15072048;15073284,2.6e-09;2.6e-09;3.5e-10
FBgn0035661,CG10477,3L,6026299,6027711,-,6024299,6029711,2,6028004;6028079,4.6e-09;2.6e-09
FBgn0004895,fd64A,3L,4018878,4021279,+,4016878,4023279,3,4016979;4018949;4019989,1.5e-10;3.5e-10;2.6e-09
FBgn0020646,Lcp65APsi,3L,6141453,6141715,+,6139453,6143715,0,,
FBgn0035750,CG14826,3L,7227612,7229065,+,7225612,7231065,3,7226246;7229797;7230652,4.6e-09;4.6e-09;4.6e-09
FBgn0083976,CG34140,3L,182522,184422,-,180522,186422,3,183764;185946;186378,3.5e-10;5.9e-09;3.5e-10
FBgn0017429,CG5989,3L,8595511,8597249,-,8593511,8599249,3,8593880;8593895;8595423,1.5e-10;2.6e-09;1.5e-10
FBgn0262351,CG43049,3L,18918190,18919208,+,18916190,18921208,0,,
FBgn0260856,membrin,3L,5359555,5360481,+,5357555,5362481,0,,
FBgn0035181,CG9205,3L,1034697,1036298,+,1032697,1038298,2,1036634;1038051,2.6e-09;1.5e-10
FBgn0036895,CG9392,3L,19613602,19617409,+,19611602,19619409,4,19613050;19613688;19614599;19617934,1.5e-10;3.5e-10;3.5e-10;3.5e-10
FBgn0082973,snoRNA:Psi28S-3308,3L,832487,832639,-,830487,834639,1,834433,3.5e-10
FBgn0036589,CG13067,3L,16264382,16265018,+,16262382,16267018,0,,
FBgn0052133,ptip,3L,14013415,14022221,-,14011415,14024221,0,,
FBgn0035414,CG14965,3L,3190622,3192491,-,3188622,3194491,0,,
FBgn0035798,frac,3L,7555710,7562599,+,7553710,7564599,1,7560869,4.6e-09
FBgn0036152,CG6175,3L,11281036,11289019,-,11279036,11291019,4,11282967;11284077;11284172;11290005,4.0e-10;1.5e-10;4.6e-09;2.6e-09
FBgn0013751,Awh,3L,3846206,3861692,+,3844206,3863692,3,3845352;3845424;3845670,4.0e-10;4.0e-10;4.0e-10
FBgn0054050,CG34050,3L,10937556,10938200,+,10935556,10940200,0,,
FBgn0004379,Klp67A,3L,9355736,9360051,-,9353736,9362051,0,,
FBgn0264310,CR43785,3L,737052,737479,-,735052,739479,1,736680,4.6e-09
FBgn0037107,CG7166,3L,21613100,21618747,-,21611100,21620747,0,,
FBgn0036146,CG14141,3L,11194451,11195258,+,11192451,11197258,0,,
FBgn0085291,CR34262,3L,21952611,21953348,+,21950611,21955348,2,21951116;21953578,4.6e-09;4.6e-09
FBgn0052109,CG32109,3L,12738444,12739870,+,12736444,12741870,1,12737343,4.0e-10
FBgn0037199,CG11137,3L,22860588,22861343,-,22858588,22863343,1,22859059,3.5e-10
FBgn0035640,mad2,3L,5805235,5806193,-,5803235,5808193,2,5803938;5806512,4.6e-09;2.6e-09
FBgn0262107,CR42860,3L,2088166,2089626,+,2086166,2091626,1,2090795,3.5e-10
FBgn0036117,CG6321,3L,11052537,11054324,-,11050537,11056324,2,11052015;11055279,5.9e-09;4.6e-09
FBgn0035121,Tudor-SN,3L,259043,264380,-,257043,266380,2,260277;262749,4.6e-09;2.6e-09
FBgn0004372,aly,3L,3024129,3026521,-,3022129,3028521,2,3022563;3026606,3.5e-10;3.5e-10
FBgn0035533,Cip4,3L,4322491,4364102,-,4320491,4366102,11,4332491;4335191;4337906;4339484;4339861;4343072;4350029;4356600;4360451;4362099;4364424,4.6e-09;2.6e-09;1.5e-10;4.6e-09;4.0e-10;4.6e-09;4.0e-10;4.6e-09;4.6e-09;1.5e-10;3.5e-10
FBgn0037070,CG11309,3L,21295376,21297758,-,21293376,21299758,0,,
FBgn0000639,Fbp1,3L,14087689,14091153,-,14085689,14093153,3,14085988;14086594;14092446,4.6e-09;4.6e-09;2.6e-09
FBgn0054012,CG34012,3L,11101920,11102605,-,11099920,11104605,0,,
FBgn0262008,CG42826,3L,10092457,10093981,-,10090457,10095981,3,10091831;10092507;10094491,2.6e-09;1.5e-10;4.6e-09
FBgn0052071,CG32071,3L,11096521,11096973,-,11094521,11098973,1,11095651,3.5e-10
FBgn0036606,CG13060,3L,16312956,16313554,+,16310956,16315554,0,,
FBgn0035598,CG4669,3L,5227583,5229731,+,5225583,5231731,1,5227634,3.5e-10
FBgn0262517,l(3)76BDr,3L,19537445,19545390,-,19535445,19547390,4,19535576;19539892;19544848;19546351,2.6e-09;2.6e-09;1.5e-10;1.5e-10
FBgn0036789,AlCR2,3L,18478237,18495657,-,18476237,18497657,6,18477482;18485248;18487137;18487190;18487208;18495299,3.5e-10;2.6e-09;4.6e-09;4.6e-09;4.6e-09;5.9e-09
FBgn0036393,CG17362,3L,13979720,13980284,+,13977720,13982284,2,13978036;13980123,1.5e-10;4.6e-09
FBgn0036032,CG16711,3L,9697431,9703429,+,9695431,9705429,1,9697151,4.6e-09
FBgn0053912,CG33912,3L,20748076,20748785,-,20746076,20750785,1,20748703,4.6e-09
FBgn0035195,Sac1,3L,1247817,1250451,+,1245817,1252451,0,,
FBgn0035792,CG7548,3L,7498640,7499317,-,7496640,7501317,1,7496767,4.0e-10
FBgn0023076,Clk,3L,7756333,7768703,-,7754333,7770703,1,7760629,4.6e-09
FBgn0015904,ara,3L,12573772,12589118,+,12571772,12591118,3,12572902;12577890;12588854,1.5e-10;4.6e-09;1.5e-10
FBgn0035896,CG6983,3L,8436580,8442477,-,8434580,8444477,1,8437774,4.6e-09
FBgn0263251,vnc,3L,9965412,9967123,+,9963412,9969123,3,9964880;9967128;9968622,4.0e-10;5.9e-09;1.5e-10
FBgn0016756,Ubp64E,3L,5746073,5754668,+,5744073,5756668,2,5745973;5749101,1.5e-10;4.6e-09
FBgn0035510,Cpr64Aa,3L,4207838,4209178,-,4205838,4211178,2,4210118;4210469,3.5e-10;2.6e-09
FBgn0086080,snoRNA:Me28S-A576,3L,17559142,17559262,-,17557142,17561262,0,,
FBgn0265759,CR44566,3L,17624490,17625353,+,17622490,17627353,2,17624232;17625914,4.6e-09;4.6e-09
FBgn0053054,CG33054,3L,21190511,21195982,-,21188511,21197982,0,,
FBgn0052301,CG32301,3L,2244478,2248614,+,2242478,2250614,1,2245505,3.5e-10
FBgn0001258,ImpL3,3L,6252265,6255794,-,6250265,6257794,0,,
FBgn0052436,CG32436,3L,21337133,21348149,+,21335133,21350149,3,21339348;21340544;21346164,2.6e-09;2.6e-09;2.6e-09
FBgn0028789,Doc1,3L,9034475,9038142,+,9032475,9040142,2,9033185;9037331,4.6e-09;4.6e-09
FBgn0026320,Tom,3L,14962444,14963406,+,14960444,14965406,0,,
FBgn0011591,fng,3L,20918991,20942612,-,20916991,20944612,2,20934793;20943415,4.6e-09;2.6e-09
FBgn0262592,CG43127,3L,10617828,10618699,-,10615828,10620699,1,10619477,2.6e-09
FBgn0259481,Mob2,3L,11515857,11555333,-,11513857,11557333,10,11515189;11516950;11517475;11525033;11528800;11532532;11534370;11535538;11549122;11554344,1.5e-10;2.6e-09;3.5e-10;4.6e-09;2.6e-09;3.5e-10;4.6e-09;4.6e-09;2.6e-09;4.6e-09
FBgn0010424,TpnC73F,3L,17039260,17041490,+,17037260,17043490,2,17040239;17042252,4.6e-09;3.5e-10
FBgn0265704,CR44511,3L,70504,71042,-,68504,73042,3,70141;70526;72522,1.5e-10;4.6e-09;3.5e-10
FBgn0003710,tipE,3L,4188499,4193788,+,4186499,4195788,0,,
FBgn0040697,Teh3,3L,4182645,4184663,-,4180645,4186663,1,4183894,3.5e-10
FBgn0261635,CG42718,3L,16313930,16314372,-,16311930,16316372,0,,
FBgn0004623,Gbeta76C,3L,19680737,19683092,+,19678737,19685092,3,19680967;19682860;19683094,3.5e-10;4.6e-09;3.5e-10
FBgn0035866,CG7197,3L,8291601,8292939,-,8289601,8294939,0,,
FBgn0036136,Ufd1-like,3L,11115066,11116316,-,11113066,11118316,0,,
FBgn0036110,Cpr67Fb,3L,10887273,10887793,+,10885273,10889793,0,,
FBgn0037140,CG7442,3L,21927804,21931736,+,21925804,21933736,2,21926704;21928980,2.6e-09;2.6e-09
FBgn0052026,CG32026,3L,8829562,8831943,+,8827562,8833943,2,8829088;8832965,2.6e-09;4.6e-09
FBgn0036198,crim,3L,11703607,11704486,-,11701607,11706486,0,,
FBgn0035847,mthl7,3L,8171775,8173614,-,8169775,8175614,1,8172689,4.0e-10
FBgn0013469,klu,3L,10974271,11001933,-,10972271,11003933,2,10978221;10978365,2.6e-09;2.6e-09
FBgn0035157,CG13894,3L,693083,699144,-,691083,701144,3,691715;692907;700328,4.6e-09;5.9e-09;3.5e-10
FBgn0085295,CG34266,3L,4677832,4678233,+,4675832,4680233,0,,
FBgn0052194,CR32194,3L,18078405,18080158,-,18076405,18082158,1,18076818,2.6e-09
FBgn0035534,mRpS6,3L,4364550,4365243,+,4362550,4367243,1,4364424,3.5e-10
FBgn0053767,CG33767,3L,22639407,22640059,+,22637407,22642059,2,22638369;22640160,3.5e-10;2.6e-09
FBgn0036584,CG13054,3L,16248952,16250291,-,16246952,16252291,1,16250207,4.6e-09
FBgn0035825,CG8111,3L,7906764,7908220,-,7904764,7910220,0,,
FBgn0036663,CG9674,3L,16780673,16800831,-,16778673,16802831,2,16791146;16793516,2.6e-09;4.6e-09
FBgn0053283,CR33283,3L,20971865,20972750,+,20969865,20974750,0,,
FBgn0035235,CG7879,3L,1559813,1568608,-,1557813,1570608,0,,
FBgn0026409,Mpcp,3L,14530751,14533541,+,14528751,14535541,2,14532172;14534565,3.5e-10;4.6e-09
FBgn0015321,UbcD4,3L,9691436,9692979,+,9689436,9694979,1,9690506,3.5e-10
FBgn0265724,CR44531,3L,2882814,2883400,+,2880814,2885400,0,,
FBgn0052304,obst-I,3L,2267870,2268530,+,2265870,2270530,0,,
FBgn0260660,mp,3L,6991943,7046599,+,6989943,7048599,17,6994061;6996503;6999970;7003439;7003927;7004333;7013792;7013827;7021514;7022425;7023545;7025116;7025644;7031947;7035554;7039060;7046436,2.6e-09;1.5e-10;2.6e-09;2.6e-09;2.6e-09;2.6e-09;2.6e-09;4.6e-09;2.6e-09;2.6e-09;4.6e-09;4.6e-09;4.0e-10;3.5e-10;4.6e-09;5.9e-09;4.6e-09
FBgn0261283,HLH106,3L,19787035,19792079,+,19785035,19794079,3,19786741;19786975;19793711,2.6e-09;4.6e-09;2.6e-09
FBgn0259932,CG42455,3L,9965412,9967123,+,9963412,9969123,3,9964880;9967128;9968622,4.0e-10;5.9e-09;1.5e-10
FBgn0036991,CG5872,3L,20429350,20431470,+,20427350,20433470,1,20427768,4.0e-10
