primary_fbgn,symbol,chrom,start,end,strand,upstream_start,upstream_end,motif_count,motif_positions,motif_eval
FBgn0039854,CG1635,3R,27414390,27416111,+,27412390,27418111,0,,
FBgn0037534,CG2781,3R,3807539,3821574,-,3805539,3823574,1,3821845,2.5e-11
FBgn0082831,pps,3R,8239550,8246973,+,8237550,8248973,0,,
FBgn0262603,sec8,3R,1580654,1584719,-,1578654,1586719,0,,
FBgn0261885,osa,3R,13513540,13544072,-,13511540,13546072,0,,
FBgn0039743,CG7946,3R,25878236,25880419,+,25876236,25882419,0,,
FBgn0039625,beta4GalNAcTB,3R,24858382,24859730,-,24856382,24861730,0,,
FBgn0015269,Nf1,3R,21808735,21821459,+,21806735,21823459,1,21808778,6.6e-11
FBgn0037703,JHDM2,3R,5341729,5346660,+,5339729,5348660,0,,
FBgn0039184,CG6432,3R,20162644,20165919,+,20160644,20167919,0,,
FBgn0039595,AR-2,3R,24562831,24570504,-,24560831,24572504,0,,
FBgn0038037,Cyp9f2,3R,8229062,8231750,-,8227062,8233750,0,,
FBgn0038363,Acyp2,3R,11618410,11619209,+,11616410,11621209,0,,
FBgn0037660,beag,3R,4888854,4890800,-,4886854,4892800,1,4888057,2.5e-11
FBgn0262388,mir-92b,3R,21477120,21477219,+,21475120,21479219,0,,
FBgn0051053,CG31053,3R,23753079,23753896,-,23751079,23755896,1,23753543,8.0e-12
FBgn0039435,TwdlP,3R,22446330,22447086,-,22444330,22449086,0,,
FBgn0042101,CG18744,3R,3622800,3624493,-,3620800,3626493,0,,
FBgn0004885,tok,3R,20545419,20574847,+,20543419,20576847,3,20550168;20558685;20559900,2.5e-11;2.5e-11;1.7e-11
FBgn0054023,CG34023,3R,3245990,3246420,+,3243990,3248420,0,,
FBgn0053337,CG33337,3R,19415863,19418491,-,19413863,19420491,0,,
FBgn0046756,pncr017:3R,3R,27593695,27595145,+,27591695,27597145,0,,
FBgn0039740,CG7928,3R,25860962,25862592,-,25858962,25864592,0,,
FBgn0037860,CG6629,3R,6940393,6941428,-,6938393,6943428,0,,
FBgn0038463,CG3534,3R,12822168,12825171,+,12820168,12827171,0,,
FBgn0037570,CG11693,3R,4134603,4136500,-,4132603,4138500,0,,
FBgn0039299,CG11854,3R,21067742,21068984,+,21065742,21070984,1,21069531,6.6e-11
FBgn0037279,CG1129,3R,639057,641747,+,637057,643747,0,,
FBgn0002781,mod(mdg4),3R,17177331,17203121,-,17175331,17205121,0,,
FBgn0038878,CG3301,3R,17099965,17101971,-,17097965,17103971,0,,
FBgn0039232,sosie,3R,20659674,20666210,+,20657674,20668210,0,,
FBgn0037736,CG12950,3R,5559734,5565701,-,5557734,5567701,0,,
FBgn0039617,CG14521,3R,24750726,24796094,-,24748726,24798094,3,24757629;24771028;24797449,2.5e-11;2.5e-11;2.5e-11
FBgn0026576,CG5991,3R,19876505,19879314,+,19874505,19881314,0,,
FBgn0051040,Cog7,3R,25756273,25758779,-,25754273,25760779,1,25754564,1.7e-11
FBgn0002645,Map205,3R,27881001,27894163,-,27879001,27896163,0,,
FBgn0039305,CG11858,3R,21088463,21089014,+,21086463,21091014,0,,
FBgn0038071,CG6234,3R,8473780,8478632,+,8471780,8480632,0,,
FBgn0037815,Rrp46,3R,6239023,6239964,+,6237023,6241964,0,,
FBgn0038526,CG14327,3R,13439558,13440655,+,13437558,13442655,0,,
FBgn0038056,CG5961,3R,8284143,8286016,-,8282143,8288016,0,,
FBgn0039071,CG4434,3R,19113939,19115911,-,19111939,19117911,1,19115275,6.6e-11
FBgn0038981,CG5346,3R,18345809,18354385,-,18343809,18356385,0,,
FBgn0038966,pinta,3R,18249038,18250447,-,18247038,18252447,1,18251698,2.5e-11
FBgn0037772,Spn85F,3R,5822885,5826036,+,5820885,5828036,0,,
FBgn0002905,mus308,3R,8531245,8538021,-,8529245,8540021,1,8539836,2.5e-11
FBgn0037540,Pbp95,3R,3839513,3842332,+,3837513,3844332,0,,
FBgn0082976,snoRNA:Psi28S-3305a,3R,24427420,24427569,+,24425420,24429569,0,,
FBgn0051382,tRNA:CR31382,3R,20740556,20740627,+,20738556,20742627,0,,
FBgn0038744,CG4733,3R,15716570,15724460,+,15714570,15726460,0,,
FBgn0001077,ftz,3R,2690046,2691966,+,2688046,2693966,0,,
FBgn0037244,CG14647,3R,226232,227739,+,224232,229739,0,,
FBgn0027376,rha,3R,21165974,21170560,+,21163974,21172560,0,,
FBgn0039226,Ude,3R,20623317,20625390,-,20621317,20627390,0,,
FBgn0039737,CG7920,3R,25836198,25841006,-,25834198,25843006,0,,
FBgn0004436,UbcD6,3R,774477,778404,-,772477,780404,0,,
FBgn0037824,CG14684,3R,6532696,6533182,+,6530696,6535182,1,6534995,2.5e-11
FBgn0038821,CG17267,3R,16563088,16564744,-,16561088,16566744,0,,
FBgn0038084,beat-Vc,3R,8571758,8608914,-,8569758,8610914,1,8606692,8.0e-12
FBgn0038020,GstD9,3R,8191902,8193286,-,8189902,8195286,0,,
FBgn0037556,CG9636,3R,4066469,4069547,-,4064469,4071547,2,4068184;4070627,1.7e-11;6.6e-11
FBgn0011669,Mst57Db,3R,21656442,21656636,-,21654442,21658636,0,,
FBgn0263594,lost,3R,228771,232914,+,226771,234914,1,233255,8.0e-12
FBgn0000032,Acph-1,3R,25816866,25819133,-,25814866,25821133,1,25816814,8.0e-12
FBgn0010812,unc-45,3R,3859023,3862374,+,3857023,3864374,2,3857111;3860916,8.0e-12;1.7e-11
FBgn0263346,CG43427,3R,485301,537915,+,483301,539915,1,512017,6.6e-11
FBgn0262024,CG42835,3R,13246360,13246711,+,13244360,13248711,0,,
FBgn0015572,alpha-Est4,3R,3362409,3364337,-,3360409,3366337,2,3361896;3363814,1.7e-11;1.7e-11
FBgn0261708,CR42745,3R,22061047,22078654,+,22059047,22080654,0,,
FBgn0261393,alpha-Est5,3R,3359218,3362112,-,3357218,3364112,2,3361896;3363814,1.7e-11;1.7e-11
FBgn0259178,5PtaseI,3R,20866149,20870873,-,20864149,20872873,0,,
FBgn0039107,CG10300,3R,19537249,19539035,+,19535249,19541035,0,,
FBgn0037972,CG10005,3R,7800878,7802919,-,7798878,7804919,0,,
FBgn0038857,CG17282,3R,16943579,16944578,-,16941579,16946578,1,16942187,8.0e-12
FBgn0014863,Mlp84B,3R,2939244,2943454,-,2937244,2945454,0,,
FBgn0037239,CG11739,3R,204322,206932,+,202322,208932,0,,
FBgn0263565,mir-4950,3R,3277174,3277265,+,3275174,3279265,0,,
FBgn0051551,CG31551,3R,1453574,1457755,+,1451574,1459755,0,,
FBgn0011672,Mvl,3R,16877105,16886522,-,16875105,16888522,0,,
FBgn0037853,CG14696,3R,6708155,6710723,-,6706155,6712723,0,,
FBgn0051133,Slimp,3R,19973158,19974689,-,19971158,19976689,0,,
FBgn0037531,CG10445,3R,3742321,3746021,-,3740321,3748021,0,,
FBgn0264826,CR44034,3R,17440742,17441462,-,17438742,17443462,0,,
FBgn0051575,tRNA:CR31575,3R,13484103,13484175,-,13482103,13486175,0,,
FBgn0051125,CG31125,3R,20479093,20480542,-,20477093,20482542,0,,
FBgn0038419,CG14879,3R,12171547,12174948,-,12169547,12176948,0,,
FBgn0037817,Cyp12e1,3R,6260511,6262426,+,6258511,6264426,0,,
FBgn0016123,Aph-4,3R,26874651,26878262,+,26872651,26880262,0,,
FBgn0004666,sim,3R,8883477,8903853,+,8881477,8905853,0,,
FBgn0264426,CR43844,3R,17715261,17715894,+,17713261,17717894,0,,
FBgn0087005,rtp,3R,1061814,1063037,-,1059814,1065037,0,,
FBgn0051165,tRNA:CR31165,3R,18222250,18222331,+,18220250,18224331,0,,
FBgn0038578,MED17,3R,14014794,14016987,+,14012794,14018987,0,,
FBgn0037223,TwdlU,3R,69328,71233,+,67328,73233,0,,
FBgn0259831,CG34309,3R,9198352,9199048,+,9196352,9201048,0,,
FBgn0037889,scpr-A,3R,7066905,7067842,+,7064905,7069842,0,,
FBgn0265168,CR44237,3R,9935008,9936448,-,9933008,9938448,0,,
FBgn0038700,CG3734,3R,15213583,15215588,+,15211583,15217588,0,,
FBgn0039591,CG9988,3R,24462133,24464521,+,24460133,24466521,1,24465816,2.5e-11
FBgn0040227,eIF-3p66,3R,19505761,19508039,+,19503761,19510039,0,,
FBgn0062442,CG1458,3R,25047939,25049150,-,25045939,25051150,1,25048906,2.5e-11
FBgn0262955,RpII140,3R,9951515,9955548,+,9949515,9957548,0,,
FBgn0039600,CG1646,3R,24637824,24643076,+,24635824,24645076,1,24638486,8.0e-12
FBgn0085320,CG34291,3R,22251012,22251503,-,22249012,22253503,0,,
FBgn0051097,CG31097,3R,21121850,21123500,-,21119850,21125500,0,,
FBgn0039528,dsd,3R,23423285,23433118,-,23421285,23435118,2,23425887;23430025,8.0e-12;2.5e-11
FBgn0010877,l(3)05822,3R,14114588,14124601,-,14112588,14126601,0,,
FBgn0250821,CG14644,3R,77616,78765,-,75616,80765,0,,
FBgn0039846,CG11337,3R,27227282,27231174,-,27225282,27233174,0,,
FBgn0019624,CoVa,3R,7645081,7646021,+,7643081,7648021,0,,
FBgn0002633,E(spl)m7-HLH,3R,21862760,21863741,+,21860760,21865741,0,,
FBgn0264900,CR44091,3R,27506318,27506741,-,27504318,27508741,0,,
FBgn0086679,p,3R,4486625,4489621,-,4484625,4491621,0,,
FBgn0051441,CG31441,3R,7062008,7063346,+,7060008,7065346,0,,
FBgn0051229,CG31229,3R,14493595,14494805,+,14491595,14496805,0,,
FBgn0005585,Crc,3R,5454413,5456573,-,5452413,5458573,1,5454102,1.7e-11
FBgn0262006,CG42824,3R,13231770,13232233,-,13229770,13234233,0,,
FBgn0000139,ash2,3R,20475847,20479098,+,20473847,20481098,0,,
FBgn0051570,tRNA:CR31570,3R,13445460,13445532,+,13443460,13447532,0,,
FBgn0038295,Gyc88E,3R,10976097,11016964,+,10974097,11018964,2,10974965;11015504,2.5e-11;8.0e-12
FBgn0037358,elm,3R,1478362,1480583,-,1476362,1482583,0,,
FBgn0053629,CR33629,3R,5887408,5888036,+,5885408,5890036,0,,
FBgn0002772,Mlc1,3R,23483285,23485899,-,23481285,23487899,0,,
FBgn0039118,CG10208,3R,19598720,19599849,-,19596720,19601849,0,,
FBgn0259992,CG42489,3R,4479524,4480488,-,4477524,4482488,0,,
FBgn0039136,CG5902,3R,19812364,19814460,+,19810364,19816460,1,19812530,8.0e-12
FBgn0021776,mira,3R,15757521,15760842,-,15755521,15762842,0,,
FBgn0025879,Timp,3R,6029597,6038729,-,6027597,6040729,0,,
FBgn0262477,FoxP,3R,5551742,5555165,-,5549742,5557165,0,,
FBgn0004237,Hrb87F,3R,9482568,9486253,-,9480568,9488253,1,9481691,2.5e-11
FBgn0037376,CG2051,3R,1613059,1615106,-,1611059,1617106,0,,
FBgn0065066,snoRNA:Me28S-A2564,3R,25689021,25689066,+,25687021,25691066,0,,
FBgn0038566,CG14317,3R,13906843,13908189,+,13904843,13910189,1,13909868,1.7e-11
FBgn0038180,Cht5,3R,9593271,9596454,+,9591271,9598454,0,,
FBgn0083039,snoRNA:Psi18S-301,3R,16400628,16400765,+,16398628,16402765,0,,
FBgn0039048,CG17111,3R,18888435,18892981,-,18886435,18894981,0,,
FBgn0038694,CG5217,3R,15072774,15073867,-,15070774,15075867,1,15074811,8.0e-12
FBgn0263579,mir-4947,3R,24834475,24834574,-,24832475,24836574,0,,
FBgn0037884,Arfip,3R,7058151,7060735,-,7056151,7062735,0,,
FBgn0011966,tRNA:R:85Ca,3R,4687602,4687674,+,4685602,4689674,0,,
FBgn0038237,Pde6,3R,10339622,10383694,-,10337622,10385694,2,10339856;10369097,1.7e-11;6.6e-11
FBgn0010770,ppan,3R,16941976,16943621,+,16939976,16945621,1,16942187,8.0e-12
FBgn0038063,Octbeta2R,3R,8378211,8421447,-,8376211,8423447,1,8399328,8.0e-12
FBgn0015351,CG14906,3R,12475703,12476879,-,12473703,12478879,1,12478308,2.5e-11
FBgn0262869,Gfrl,3R,16204718,16310310,-,16202718,16312310,5,16236910;16239536;16244073;16288747;16311320,1.7e-11;2.5e-11;2.5e-11;2.5e-11;1.7e-11
FBgn0039051,CG17109,3R,18921412,18922962,+,18919412,18924962,0,,
FBgn0040257,Ugt86Dc,3R,6980348,6982235,+,6978348,6984235,0,,
FBgn0038597,CG8064,3R,14109384,14112346,+,14107384,14114346,0,,
FBgn0051496,CG31496,3R,3170791,3172076,+,3168791,3174076,0,,
FBgn0010044,GstD8,3R,8205745,8206537,+,8203745,8208537,0,,
FBgn0038641,CG7708,3R,14506328,14511029,+,14504328,14513029,0,,
FBgn0038774,CG5023,3R,15995157,16000594,+,15993157,16002594,1,15994374,8.0e-12
FBgn0039331,CG11913,3R,21184007,21185756,+,21182007,21187756,0,,
FBgn0038400,CG5903,3R,11971397,11972577,-,11969397,11974577,0,,
FBgn0038200,CG9920,3R,9923015,9923802,-,9921015,9925802,0,,
FBgn0039150,CG13605,3R,19935666,19938111,-,19933666,19940111,0,,
FBgn0003567,su(Hw),3R,10130177,10134309,-,10128177,10136309,0,,
FBgn0038619,CG7685,3R,14230662,14231724,+,14228662,14233724,0,,
FBgn0038160,CG9759,3R,9434475,9434968,-,9432475,9436968,0,,
FBgn0083991,CG34155,3R,26380276,26385921,-,26378276,26387921,0,,
FBgn0038190,CG9926,3R,9775946,9776860,-,9773946,9778860,0,,
FBgn0051103,CG31103,3R,21045040,21047166,+,21043040,21049166,0,,
FBgn0037789,CG6208,3R,5946121,5947122,-,5944121,5949122,0,,
FBgn0039620,CG1443,3R,24818699,24846128,-,24816699,24848128,0,,
FBgn0040259,Ugt86Da,3R,6982820,6985466,+,6980820,6987466,0,,
FBgn0039860,CG1792,3R,27442025,27443559,+,27440025,27445559,0,,
FBgn0039836,CG1750,3R,27079381,27080622,-,27077381,27082622,0,,
FBgn0013275,Hsp70Aa,3R,7779885,7782266,-,7777885,7784266,0,,
FBgn0261618,larp,3R,24143884,24162162,-,24141884,24164162,0,,
FBgn0011217,eff,3R,10558136,10567041,-,10556136,10569041,1,10567493,2.5e-11
FBgn0262462,mir-iab-4,3R,12681997,12682064,+,12679997,12684064,0,,
FBgn0261844,pre-mod(mdg4)-V,3R,17191331,17195052,+,17189331,17197052,0,,
FBgn0039385,CG5913,3R,21719217,21720748,+,21717217,21722748,1,21719487,1.7e-11
FBgn0042182,CG18749,3R,4069777,4073577,+,4067777,4075577,2,4068184;4070627,1.7e-11;6.6e-11
FBgn0040571,CG17193,3R,15862143,15881815,-,15860143,15883815,0,,
FBgn0038009,CG17738,3R,8096612,8097022,+,8094612,8099022,0,,
FBgn0038516,CG5840,3R,13360537,13362858,+,13358537,13364858,1,13360674,8.0e-12
FBgn0039584,beat-VI,3R,24243930,24300536,+,24241930,24302536,8,24247345;24251000;24255965;24261774;24266388;24279022;24281720;24282655,2.5e-11;1.7e-11;2.5e-11;2.5e-11;2.5e-11;2.5e-11;1.7e-11;2.5e-11
FBgn0027930,MP1,3R,133630,135557,+,131630,137557,0,,
FBgn0037305,CG12173,3R,1081166,1082403,-,1079166,1084403,0,,
FBgn0039214,CG5794,3R,20460992,20475765,-,20458992,20477765,1,20459843,1.7e-11
FBgn0002609,E(spl)m3-HLH,3R,21847545,21848849,+,21845545,21850849,0,,
FBgn0037801,CG3999,3R,6077240,6080990,+,6075240,6082990,0,,
FBgn0028984,Spn88Ea,3R,11028791,11032169,-,11026791,11034169,0,,
FBgn0038654,CG14298,3R,14701250,14702926,+,14699250,14704926,0,,
FBgn0039255,CG13646,3R,20773354,20775261,+,20771354,20777261,0,,
FBgn0038673,CG14286,3R,14849814,14850575,+,14847814,14852575,1,14851648,2.5e-11
FBgn0015270,Orc2,3R,9790607,9792797,+,9788607,9794797,0,,
FBgn0003015,osk,3R,4760848,4764117,+,4758848,4766117,1,4763652,1.7e-11
FBgn0039679,ppk19,3R,25498178,25499945,+,25496178,25501945,0,,
FBgn0263231,bel,3R,4480697,4486483,-,4478697,4488483,0,,
FBgn0040607,CG14244,3R,22551855,22552403,+,22549855,22554403,0,,
FBgn0039783,PH4alphaNE2,3R,26335805,26337936,-,26333805,26339936,1,26334147,6.6e-11
FBgn0039712,CG15514,3R,25685777,25687216,-,25683777,25689216,1,25684166,2.5e-11
FBgn0003510,Sry-alpha,3R,25866939,25868793,+,25864939,25870793,0,,
FBgn0265381,CR44322,3R,19197728,19198371,-,19195728,19200371,0,,
FBgn0039339,CG5116,3R,21308820,21311577,+,21306820,21313577,0,,
FBgn0038125,CG8141,3R,9017423,9018231,+,9015423,9020231,0,,
FBgn0051320,CG31320,3R,10184078,10187508,-,10182078,10189508,0,,
FBgn0039019,HP1c,3R,18571350,18572327,+,18569350,18574327,0,,
FBgn0025680,cry,3R,15037915,15041166,+,15035915,15043166,0,,
FBgn0264431,CR43849,3R,11493700,11494398,+,11491700,11496398,0,,
FBgn0260466,Indy-2,3R,15868479,15874438,+,15866479,15876438,0,,
FBgn0042711,Hex-t1,3R,22274801,22276307,+,22272801,22278307,0,,
FBgn0038385,CG4221,3R,11746620,11758609,+,11744620,11760609,0,,
FBgn0039311,CG10513,3R,21101512,21102934,-,21099512,21104934,0,,
FBgn0039212,Syx18,3R,20449524,20451284,-,20447524,20453284,0,,
FBgn0011224,heph,3R,27672709,27819000,-,27670709,27821000,4,27691781;27705674;27720843;27816613,6.6e-11;6.6e-11;1.7e-11;1.7e-11
FBgn0262983,CG43291,3R,10062256,10070399,-,10060256,10072399,0,,
FBgn0037667,CG16734,3R,5080774,5082453,+,5078774,5084453,0,,
FBgn0262538,CG43092,3R,18594605,18595389,-,18592605,18597389,0,,
FBgn0040524,CG11052,3R,3833971,3835019,-,3831971,3837019,0,,
FBgn0039702,Vps16B,3R,25640643,25642173,-,25638643,25644173,0,,
FBgn0265140,Meltrin,3R,10491559,10523057,-,10489559,10525057,0,,
FBgn0262319,mir-1000,3R,21414581,21414680,-,21412581,21416680,0,,
FBgn0261552,ps,3R,5243662,5281222,+,5241662,5283222,4,5246329;5273930;5273947;5283118,8.0e-12;2.5e-11;8.0e-12;2.5e-11
FBgn0037665,St2,3R,5077565,5078845,+,5075565,5080845,0,,
FBgn0038731,CG11659,3R,15601181,15603002,-,15599181,15605002,0,,
FBgn0038838,TotB,3R,16699660,16700244,+,16697660,16702244,1,16701567,2.5e-11
FBgn0026063,KP78b,3R,7172016,7178853,-,7170016,7180853,1,7176765,2.5e-11
FBgn0038806,CG5412,3R,16402775,16403853,+,16400775,16405853,0,,
FBgn0037290,CG1124,3R,791167,794207,+,789167,796207,1,793357,8.0e-12
FBgn0045862,btz,3R,23526083,23529167,+,23524083,23531167,0,,
FBgn0015222,Fer1HCH,3R,26211295,26213900,-,26209295,26215900,1,26212254,8.0e-12
FBgn0039395,CG14546,3R,21746764,21748219,-,21744764,21750219,0,,
FBgn0037838,CG4089,3R,6641010,6643214,+,6639010,6645214,0,,
FBgn0011715,Snr1,3R,1296648,1298476,+,1294648,1300476,1,1297919,2.5e-11
FBgn0065105,snmRNA:157,3R,23386650,23386692,-,23384650,23388692,0,,
FBgn0039459,IntS12,3R,22689098,22690281,+,22687098,22692281,0,,
FBgn0039079,Ir94g,3R,19309585,19311222,+,19307585,19313222,1,19312741,8.0e-12
FBgn0046886,Gr98c,3R,23370165,23371558,+,23368165,23373558,0,,
FBgn0039576,CG17856,3R,24119770,24120272,+,24117770,24122272,0,,
FBgn0263041,CG43336,3R,11462890,11463903,+,11460890,11465903,0,,
FBgn0051427,CG31427,3R,25064552,25066085,-,25062552,25068085,0,,
FBgn0260226,CG42500,3R,9977933,9978372,-,9975933,9980372,0,,
FBgn0037566,mRpL1,3R,4127162,4128492,+,4125162,4130492,0,,
FBgn0039670,CG7567,3R,25412959,25413826,-,25410959,25415826,0,,
FBgn0038881,CG16791,3R,17146482,17175323,-,17144482,17177323,1,17165798,1.7e-11
FBgn0039058,VhaAC39-2,3R,18983739,18985038,-,18981739,18987038,0,,
FBgn0038250,CG3505,3R,10483179,10484950,+,10481179,10486950,0,,
FBgn0038323,CG6196,3R,11176067,11176717,-,11174067,11178717,0,,
FBgn0039014,CG6982,3R,18552689,18558084,+,18550689,18560084,0,,
FBgn0039427,CG5447,3R,22278256,22280307,+,22276256,22282307,2,22278511;22281110,1.7e-11;8.0e-12
FBgn0264838,CR44046,3R,25875015,25877933,+,25873015,25879933,0,,
FBgn0039503,CG14262,3R,23090096,23091152,-,23088096,23093152,0,,
FBgn0027497,Madm,3R,1568232,1571789,+,1566232,1573789,0,,
FBgn0039622,eIF4E-6,3R,24852161,24852896,-,24850161,24854896,0,,
FBgn0039420,CG6154,3R,22088384,22102772,+,22086384,22104772,1,22090464,2.5e-11
FBgn0038585,CG7993,3R,14049444,14050664,+,14047444,14052664,0,,
FBgn0000036,nAcRalpha-96Aa,3R,20219740,20282879,-,20217740,20284879,2,20234911;20279204,2.5e-11;1.7e-11
FBgn0086061,snoRNA:Or-CD8,3R,25688348,25688439,+,25686348,25690439,0,,
FBgn0012003,tRNA:V3b:92Ba,3R,15497999,15498071,-,15495999,15500071,0,,
FBgn0027889,ball,3R,22690327,22692529,-,22688327,22694529,0,,
FBgn0083963,CG34127,3R,3396003,3465156,-,3394003,3467156,6,3400450;3412717;3413646;3426290;3454621;3456273,8.0e-12;2.5e-11;1.7e-11;1.7e-11;1.7e-11;2.5e-11
FBgn0037922,CG14711,3R,7449061,7450670,+,7447061,7452670,0,,
FBgn0039113,CG10217,3R,19586459,19588985,-,19584459,19590985,0,,
FBgn0051086,CG31086,3R,22010973,22011949,+,22008973,22013949,0,,
FBgn0265550,CR44400,3R,16310858,16311250,+,16308858,16313250,1,16311320,1.7e-11
FBgn0259917,CG42446,3R,12183866,12185830,-,12181866,12187830,0,,
FBgn0039342,CG5107,3R,21330935,21331653,+,21328935,21333653,0,,
FBgn0038342,CG14870,3R,11307628,11308626,+,11305628,11310626,0,,
FBgn0039193,CG13613,3R,20191276,20192071,+,20189276,20194071,0,,
FBgn0037263,slx1,3R,467685,470358,+,465685,472358,1,471178,2.5e-11
FBgn0260463,Unc-115b,3R,5512782,5518497,-,5510782,5520497,0,,
FBgn0039651,CG14508,3R,25028382,25029855,-,25026382,25031855,1,25029205,2.5e-11
FBgn0039495,CG5909,3R,22986880,22988633,+,22984880,22990633,0,,
FBgn0053110,CG33110,3R,18395910,18406114,+,18393910,18408114,0,,
FBgn0005355,Su(fu),3R,8515595,8517434,-,8513595,8519434,0,,
FBgn0263454,CR43477,3R,8051046,8051971,+,8049046,8053971,1,8051239,1.7e-11
FBgn0085314,CR34285,3R,15211639,15213281,+,15209639,15215281,0,,
FBgn0037717,CG8301,3R,5407028,5412370,+,5405028,5414370,1,5405593,6.6e-11
FBgn0261502,CG42650,3R,3217140,3218002,+,3215140,3220002,0,,
FBgn0039616,CG11828,3R,24748766,24750808,+,24746766,24752808,0,,
FBgn0038123,CG8508,3R,9011248,9012232,-,9009248,9014232,0,,
FBgn0037829,CG14691,3R,6579053,6581356,-,6577053,6583356,0,,
FBgn0039864,CG11550,3R,27503869,27505602,-,27501869,27507602,0,,
FBgn0039543,CG12428,3R,23529101,23532473,-,23527101,23534473,0,,
FBgn0011745,Arp1,3R,8517465,8519954,+,8515465,8521954,0,,
FBgn0004175,Mst84Dd,3R,3189029,3189495,-,3187029,3191495,0,,
FBgn0043457,CG5180,3R,16383652,16385482,+,16381652,16387482,0,,
FBgn0038871,CG3337,3R,17048537,17049306,-,17046537,17051306,0,,
FBgn0264871,CR44062,3R,18375754,18378409,-,18373754,18380409,1,18374388,6.6e-11
FBgn0039812,CG15548,3R,26785422,26788029,+,26783422,26790029,0,,
FBgn0039205,CG13623,3R,20355495,20356280,-,20353495,20358280,0,,
FBgn0000279,CecC,3R,26042206,26042660,+,26040206,26044660,0,,
FBgn0039727,CG15523,3R,25761700,25773929,+,25759700,25775929,0,,
FBgn0026317,Tsc1,3R,19956029,19960376,+,19954029,19962376,0,,
FBgn0026616,alpha-Man-IIb,3R,11629970,11649840,+,11627970,11651840,0,,
FBgn0038762,CG4836,3R,15839594,15844513,+,15837594,15846513,1,15839783,8.0e-12
FBgn0038914,fit,3R,17709646,17710176,-,17707646,17712176,0,,
FBgn0262899,CG43254,3R,3564687,3565285,-,3562687,3567285,2,3564142;3565597,2.5e-11;1.7e-11
FBgn0037899,RpL24-like,3R,7256462,7257304,-,7254462,7259304,1,7258217,1.7e-11
FBgn0038507,CG5863,3R,13236830,13238402,+,13234830,13240402,0,,
FBgn0263403,CG43449,3R,6914142,6915078,+,6912142,6917078,1,6916148,6.6e-11
FBgn0038474,mRpS11,3R,12898454,12899517,+,12896454,12901517,0,,
FBgn0037490,CG10053,3R,3072812,3073862,+,3070812,3075862,0,,
FBgn0037460,sowi,3R,2452652,2453622,-,2450652,2455622,0,,
FBgn0250755,CG42233,3R,27625356,27630878,-,27623356,27632878,1,27629960,6.6e-11
FBgn0051058,CG31058,3R,23473446,23476434,-,23471446,23478434,1,23471775,2.5e-11
FBgn0037650,CG11977,3R,4823419,4824400,+,4821419,4826400,0,,
FBgn0039157,Myo95E,3R,19980548,19987220,-,19978548,19989220,0,,
FBgn0037487,CG14608,3R,3050136,3066860,+,3048136,3068860,0,,
FBgn0038428,CG14894,3R,12267565,12268729,-,12265565,12270729,0,,
FBgn0085308,CG34279,3R,13228084,13229010,-,13226084,13231010,0,,
FBgn0051390,MED7,3R,6585793,6586754,-,6583793,6588754,0,,
FBgn0038819,Cpr92F,3R,16495293,16498538,+,16493293,16500538,0,,
FBgn0003267,ro,3R,22702493,22706893,-,22700493,22708893,0,,
FBgn0038366,CG4576,3R,11651469,11656043,+,11649469,11658043,0,,
FBgn0001138,grn,3R,3973090,4007166,-,3971090,4009166,2,3974253;3981789,8.0e-12;2.5e-11
FBgn0025802,Sbf,3R,7615015,7622670,-,7613015,7624670,3,7616993;7618239;7618635,2.5e-11;1.7e-11;8.0e-12
FBgn0026441,ear,3R,11146478,11151001,+,11144478,11153001,0,,
FBgn0037612,CG8112,3R,4538655,4540985,+,4536655,4542985,1,4539971,2.5e-11
FBgn0051077,CG31077,3R,22825474,22828683,+,22823474,22830683,0,,
FBgn0051191,CG31191,3R,16734935,16771252,-,16732935,16773252,2,16737563;16762752,8.0e-12;2.5e-11
FBgn0037371,Sym,3R,1563900,1568198,-,1561900,1570198,1,1562803,8.0e-12
FBgn0039033,Or94a,3R,18813003,18814225,+,18811003,18816225,2,18813485;18815490,2.5e-11;2.5e-11
FBgn0039766,CG15536,3R,26250221,26250884,-,26248221,26252884,0,,
FBgn0085462,CG34433,3R,26475683,26476580,+,26473683,26478580,0,,
FBgn0037396,CG11459,3R,1851838,1852960,-,1849838,1854960,0,,
FBgn0011289,TfIIA-L,3R,23076834,23082185,+,23074834,23084185,1,23080065,8.0e-12
FBgn0038320,Sra-1,3R,11158988,11164087,+,11156988,11166087,0,,
FBgn0260793,2mit,3R,8947673,8981386,-,8945673,8983386,1,8946002,8.0e-12
FBgn0038299,Spn88Eb,3R,11032425,11034484,-,11030425,11036484,0,,
FBgn0039093,CG10183,3R,19422283,19424756,-,19420283,19426756,0,,
FBgn0051145,CG31145,3R,19431473,19495381,-,19429473,19497381,3,19430305;19457191;19481625,6.6e-11;2.5e-11;1.7e-11
